"chrom" "begin" "end" "markers" "rec_rate" "chr_length" "rec_sd" "GC" "chr_type" "gene_ex_bin" "gen_feat" "count_var" "length_var" "density_var" "prop_var" "rel_pos" "pos_group"
"793" "LR999937.1" 4000001 6000000 4 3.2275 14615999 0.317424532 0.328733 "Autosome" "1" "TcM" 11 4679 0.0055 0.0023395 0.34209091694656 "2"
"794" "LR999937.1" 6000001 8000000 17 5.264117647 14615999 1.867113611 0.320783 "Autosome" "0" "TcM" 18 5101 0.009 0.0025505 0.478927270041548 "1"
"795" "LR999937.1" 8000001 10000000 7 2.905714286 14615999 2.448147988 0.319205 "Autosome" "1" "TcM" 15 3106 0.0075 0.001553 0.615763623136537 "2"
"796" "LR999937.1" 10000001 12000000 12 2.033333333 14615999 1.920119946 0.322204 "Autosome" "0" "TcM" 13 2699 0.0065 0.0013495 0.752599976231525 "3"
"797" "LR999937.1" 12000001 14000000 7 5.767142857 14615999 2.136950431 0.338391 "Autosome" "1" "TcM" 18 5058 0.009 0.002529 0.889436329326514 "4"
"798" "LR999937.1" 14000001 14615999 3 4.733333333 14615999 2.361362601 0.344682 "Autosome" "1" "TcM" 3 386 0.00487013777619769 0.000626624393870769 0.978927270041548 "5"
"799" "LR999938.1" 1 2000000 7 1.46 14605406 0.67955868 0.341935 "Autosome" "1" "TcM" 17 3757 0.0085 0.0018785 0.0684678330749587 "5"
"800" "LR999938.1" 2000001 4000000 2 3.55 14605406 0.014142136 0.33198 "Autosome" "0" "TcM" 12 3662 0.006 0.001831 0.205403430757077 "3"
"801" "LR999938.1" 4000001 6000000 15 1.609333333 14605406 0.517210467 0.323533 "Autosome" "1" "TcM" 8 1431 0.004 0.0007155 0.342339028439196 "2"
"802" "LR999938.1" 6000001 8000000 6 2.663333333 14605406 0.704320003 0.317859 "Autosome" "1" "TcM" 8 3040 0.004 0.00152 0.479274626121314 "1"
"803" "LR999938.1" 8000001 10000000 14 0.914285714 14605406 0.892228966 0.318713 "Autosome" "1" "TcM" 6 2115 0.003 0.0010575 0.616210223803433 "2"
"804" "LR999938.1" 10000001 12000000 15 1.365333333 14605406 1.294338588 0.320241 "Autosome" "0" "TcM" 7 2816 0.0035 0.001408 0.753145821485551 "3"
"805" "LR999938.1" 12000001 14000000 9 3.84 14605406 2.256091753 0.334888 "Autosome" "1" "TcM" 21 3640 0.0105 0.00182 0.89008141916767 "4"
"806" "LR999938.1" 14000001 14605406 0 NA 14605406 NA 0.354574 "Autosome" "0" "TcM" 6 2884 0.0099107045519866 0.00476374532132156 0.979274626121314 "5"
"807" "LR999939.1" 1 2000000 4 6.71 13916383 0 0.335182 "Autosome" "0" "TcM" 24 6773 0.012 0.0033865 0.0718577880473683 "5"
"808" "LR999939.1" 2000001 4000000 7 3.295714286 13916383 1.560543251 0.324288 "Autosome" "1" "TcM" 19 6036 0.0095 0.003018 0.215573292284353 "3"
"809" "LR999939.1" 4000001 6000000 12 3.285 13916383 0.384080957 0.319077 "Autosome" "1" "TcM" 13 2021 0.0065 0.0010105 0.359288796521337 "2"
"810" "LR999939.1" 6000001 8000000 9 3.59 13916383 0.93682976 0.317629 "Autosome" "1" "TcM" 10 3135 0.005 0.0015675 0.503004300758322 "1"
"811" "LR999939.1" 8000001 10000000 12 3.171666667 13916383 0.551524059 0.316262 "Autosome" "0" "TcM" 7 2392 0.0035 0.001196 0.646719804995307 "2"
"812" "LR999939.1" 10000001 12000000 15 3.164666667 13916383 0.409683966 0.327677 "Autosome" "0" "TcM" 19 4490 0.0095 0.002245 0.790435309232291 "3"
"813" "LR999939.1" 12000001 13916383 6 1.766666667 13916383 1.408029356 0.347651 "Autosome" "1" "TcM" 16 4462 0.00834906174809524 0.00232834459500006 0.93114654863983 "5"
"814" "LR999940.1" 1 2000000 0 0 13819298 0 0.373277 "W" "1" "TcM" 25 5493 0.0125 0.0027465 0.0723626120516397 "5"
"815" "LR999940.1" 2000001 4000000 0 0 13819298 0 0.375773 "W" "1" "TcM" 34 7972 0.017 0.003986 0.217087763792343 "3"
"816" "LR999940.1" 4000001 6000000 0 0 13819298 0 0.368288 "W" "1" "TcM" 31 5536 0.0155 0.002768 0.361812915533047 "2"
"817" "LR999940.1" 6000001 8000000 0 0 13819298 0 0.364058 "W" "1" "TcM" 46 8494 0.023 0.004247 0.50653806727375 "1"
"818" "LR999940.1" 8000001 10000000 0 0 13819298 0 0.369714 "W" "1" "TcM" 34 7717 0.017 0.0038585 0.651263219014454 "2"
"819" "LR999940.1" 10000001 12000000 0 0 13819298 0 0.365091 "W" "1" "TcM" 34 9494 0.017 0.004747 0.795988370755157 "3"
"820" "LR999940.1" 12000001 13819298 0 0 13819298 0 0.373158 "W" "1" "TcM" 37 6688 0.0203375147996645 0.00367614321567989 0.934175491403398 "5"
"821" "LR999941.1" 1 2000000 13 9.013846154 13774036 1.40978449 0.334347 "Autosome" "1" "TcM" 18 2812 0.009 0.001406 0.0726003983146262 "5"
"822" "LR999941.1" 2000001 4000000 12 4.800833333 13774036 1.129066053 0.328401 "Autosome" "1" "TcM" 14 3907 0.007 0.0019535 0.217801122343516 "3"
"823" "LR999941.1" 4000001 6000000 9 3.232222222 13774036 2.831178102 0.324996 "Autosome" "1" "TcM" 8 1939 0.004 0.0009695 0.363001846372407 "2"
"824" "LR999941.1" 6000001 8000000 5 3.052 13774036 1.351321575 0.325381 "Autosome" "1" "TcM" 12 2538 0.006 0.001269 0.508202570401297 "1"
"825" "LR999941.1" 8000001 10000000 10 1.76 13774036 0.425754233 0.322799 "Autosome" "1" "TcM" 13 3610 0.0065 0.001805 0.653403294430187 "2"
"826" "LR999941.1" 10000001 12000000 4 2.9125 13774036 0.709712383 0.325976 "Autosome" "1" "TcM" 6 1679 0.003 0.0008395 0.798604018459078 "3"
"827" "LR999941.1" 12000001 13774036 6 1.37 13774036 0.996373424 0.341165 "Autosome" "1" "TcM" 12 1726 0.00676423702788444 0.000972922759177379 0.935602208386852 "5"
"828" "LR999942.1" 1 2000000 8 3.63875 13550656 3.378750562 0.337422 "Autosome" "1" "TcM" 12 3748 0.006 0.001874 0.0737972021428335 "5"
"829" "LR999942.1" 2000001 4000000 6 3.745 13550656 0.89103872 0.331106 "Autosome" "1" "TcM" 9 1234 0.0045 0.000617 0.221391532631335 "3"
"830" "LR999942.1" 4000001 6000000 13 4.073076923 13550656 1.456968226 0.325684 "Autosome" "1" "TcM" 9 2729 0.0045 0.0013645 0.368985863119837 "2"
"831" "LR999942.1" 6000001 8000000 12 0.610833333 13550656 0.816015356 0.31927 "Autosome" "1" "TcM" 8 1503 0.004 0.0007515 0.516580193608339 "1"
"832" "LR999942.1" 8000001 10000000 5 5.562 13550656 0.77370537 0.327381 "Autosome" "1" "TcM" 18 4204 0.009 0.002102 0.664174524096841 "2"
"833" "LR999942.1" 10000001 12000000 8 4.72625 13550656 0.16715583 0.33404 "Autosome" "1" "TcM" 10 3042 0.005 0.001521 0.811768854585343 "4"
"834" "LR999942.1" 12000001 13550656 8 3.0675 13550656 2.153726007 0.343497 "Autosome" "0" "TcM" 11 4030 0.00709377192620414 0.00259890007841842 0.942783028364088 "5"
"835" "LR999943.1" 1 2000000 9 2.692222222 13236624 1.136659335 0.344968 "Autosome" "0" "TcM" 12 1787 0.006 0.0008935 0.0755480022700652 "5"
"836" "LR999943.1" 2000001 4000000 4 3.115 13236624 0.152424845 0.328371 "Autosome" "1" "TcM" 16 1852 0.008 0.000926 0.226643931262231 "3"
"837" "LR999943.1" 4000001 6000000 9 2.602222222 13236624 0.788999014 0.325788 "Autosome" "1" "TcM" 6 4020 0.003 0.00201 0.377739860254397 "2"
"838" "LR999943.1" 6000001 8000000 10 5.358 13236624 0.635256729 0.320642 "Autosome" "1" "TcM" 13 2446 0.0065 0.001223 0.528835789246563 "1"
"839" "LR999943.1" 8000001 10000000 11 3.914545455 13236624 0.619328082 0.326297 "Autosome" "0" "TcM" 27 6492 0.0135 0.003246 0.679931718238729 "2"
"840" "LR999943.1" 10000001 12000000 3 1.9 13236624 0.370270172 0.329942 "Autosome" "1" "TcM" 19 4096 0.0095 0.002048 0.831027647230895 "4"
"841" "LR999943.1" 12000001 13236624 3 13.13 13236624 4.13960143 0.3394 "Autosome" "1" "TcM" 10 4156 0.00808653236553714 0.00336076285111724 0.95328782475048 "5"
"842" "LR999944.1" 1 2000000 4 0 12933853 0 0.349288 "Autosome" "1" "TcM" 21 7018 0.0105 0.003509 0.077316519679016 "5"
"843" "LR999944.1" 2000001 4000000 5 5.154 12933853 0.756723199 0.335411 "Autosome" "1" "TcM" 47 11459 0.0235 0.0057295 0.231949481720567 "3"
"844" "LR999944.1" 4000001 6000000 5 4.918 12933853 1.5920804 0.327038 "Autosome" "1" "TcM" 12 6007 0.006 0.0030035 0.386582443762118 "2"
"845" "LR999944.1" 6000001 8000000 10 3.03 12933853 0.975625156 0.335956 "Autosome" "1" "TcM" 29 7060 0.0145 0.00353 0.541215405803669 "1"
"846" "LR999944.1" 8000001 10000000 11 6.79 12933853 0.709492777 0.330133 "Autosome" "0" "TcM" 12 2947 0.006 0.0014735 0.69584836784522 "2"
"847" "LR999944.1" 10000001 12000000 5 4.728 12933853 0.440249929 0.340062 "Autosome" "1" "TcM" 21 5516 0.0105 0.002758 0.850481329886771 "4"
"848" "LR999944.1" 12000001 12933853 3 4.076666667 12933853 0.518684233 0.344186 "Autosome" "1" "TcM" 7 2286 0.00749582643092649 0.00244792274587114 0.963898924782893 "5"
"849" "LR999945.1" 1 2000000 9 5.312222222 12861081 1.782300324 0.349962 "Autosome" "1" "TcM" 14 3695 0.007 0.0018475 0.0777540006162779 "5"
"850" "LR999945.1" 2000001 4000000 12 7.8825 12861081 0.867306436 0.337695 "Autosome" "1" "TcM" 13 2119 0.0065 0.0010595 0.233261924094872 "3"
"851" "LR999945.1" 4000001 6000000 16 5.634375 12861081 2.480386983 0.324908 "Autosome" "1" "TcM" 10 3378 0.005 0.001689 0.388769847573466 "2"
"852" "LR999945.1" 6000001 8000000 5 3.58 12861081 1.286604057 0.32947 "Autosome" "1" "TcM" 17 4493 0.0085 0.0022465 0.54427777105206 "1"
"853" "LR999945.1" 8000001 10000000 5 4.194 12861081 1.096827243 0.333136 "Autosome" "1" "TcM" 17 7225 0.0085 0.0036125 0.699785694530654 "2"
"854" "LR999945.1" 10000001 12000000 9 5.054444444 12861081 0.629982363 0.327318 "Autosome" "1" "TcM" 14 4101 0.007 0.0020505 0.855293618009248 "4"
"855" "LR999945.1" 12000001 12861081 4 1.885 12861081 0.43 0.342283 "Autosome" "1" "TcM" 6 1393 0.0069679855902058 0.00161773398785945 0.966523809312763 "5"
"856" "LR999946.1" 1 2000000 9 4.757777778 12594674 0.234881767 0.369426 "Autosome" "1" "TcM" 58 14199 0.029 0.0070995 0.0793986807439399 "5"
"857" "LR999946.1" 2000001 4000000 4 4.56 12594674 0.554256258 0.333687 "Autosome" "1" "TcM" 9 3247 0.0045 0.0016235 0.238195962833179 "3"
"858" "LR999946.1" 4000001 6000000 9 5.333333333 12594674 1.160032327 0.328809 "Autosome" "1" "TcM" 13 4300 0.0065 0.00215 0.396993244922417 "2"
"859" "LR999946.1" 6000001 8000000 9 2.056666667 12594674 1.803378773 0.322374 "Autosome" "1" "TcM" 9 2321 0.0045 0.0011605 0.555790527011656 "1"
"860" "LR999946.1" 8000001 10000000 17 2.898235294 12594674 0.288968755 0.323865 "Autosome" "1" "TcM" 8 3530 0.004 0.001765 0.714587809100895 "3"
"861" "LR999946.1" 10000001 12000000 2 0 12594674 0 0.32677 "Autosome" "0" "TcM" 8 1374 0.004 0.000687 0.873385091190133 "4"
"862" "LR999946.1" 12000001 12594674 2 0 12594674 0 0.344424 "Autosome" "1" "TcM" 0 0 0 0 0.976391885967037 "5"
"863" "LR999947.1" 1 2000000 4 3.77 11704087 0.9 0.341985 "Autosome" "1" "TcM" 29 6231 0.0145 0.0031155 0.0854402825269498 "5"
"864" "LR999947.1" 2000001 4000000 11 5.204545455 11704087 1.503970503 0.334886 "Autosome" "1" "TcM" 17 4990 0.0085 0.002495 0.25632076214061 "3"
"865" "LR999947.1" 4000001 6000000 6 4.753333333 11704087 2.589591988 0.327668 "Autosome" "1" "TcM" 23 5548 0.0115 0.002774 0.427201241754269 "1"
"866" "LR999947.1" 6000001 8000000 12 3.8725 11704087 2.91191947 0.332507 "Autosome" "1" "TcM" 18 3963 0.009 0.0019815 0.598081721367929 "1"
"867" "LR999947.1" 8000001 10000000 3 2.09 11704087 0.502294734 0.331353 "Autosome" "1" "TcM" 19 5882 0.0095 0.002941 0.768962200981589 "3"
"868" "LR999947.1" 10000001 11704087 4 0 11704087 0 0.339444 "Autosome" "1" "TcM" 5 2108 0.00293412249491957 0.00123702604385809 0.927201241754269 "5"
"869" "LR999948.1" 1 2000000 6 5.871666667 11326783 0.72763773 0.356239 "Autosome" "1" "TcM" 34 5121 0.017 0.0025605 0.0882863651576975 "5"
"870" "LR999948.1" 2000001 4000000 5 4.55 11326783 1.30510536 0.336686 "Autosome" "1" "TcM" 25 6287 0.0125 0.0031435 0.264859007186771 "3"
"871" "LR999948.1" 4000001 6000000 7 3.661428571 11326783 0.985857133 0.327785 "Autosome" "1" "TcM" 16 4113 0.008 0.0020565 0.441431649215845 "1"
"872" "LR999948.1" 6000001 8000000 8 4.27125 11326783 0.623089938 0.325328 "Autosome" "0" "TcM" 12 3317 0.006 0.0016585 0.618004291244919 "2"
"873" "LR999948.1" 8000001 10000000 4 0.7275 11326783 0.548718203 0.336587 "Autosome" "1" "TcM" 24 4219 0.012 0.0021095 0.794576933273993 "3"
"874" "LR999948.1" 10000001 11326783 2 1.225 11326783 0.16263456 0.34841 "Autosome" "1" "TcM" 9 2737 0.00678332477880708 0.00206288443551055 0.941431649215845 "5"
"875" "LR999949.1" 1 2000000 5 1.938 11199261 0.908223541 0.364682 "Autosome" "1" "TcM" 40 4489 0.02 0.0022445 0.0892916505830161 "5"
"876" "LR999949.1" 2000001 4000000 7 2.864285714 11199261 1.800730011 0.333807 "Autosome" "1" "TcM" 14 3006 0.007 0.001503 0.267874862457443 "3"
"877" "LR999949.1" 4000001 6000000 8 4.46 11199261 0.546443044 0.331168 "Autosome" "1" "TcM" 21 4119 0.0105 0.0020595 0.446458074331869 "1"
"878" "LR999949.1" 6000001 8000000 5 3.556 11199261 0.403150096 0.34672 "Autosome" "1" "TcM" 28 5474 0.014 0.002737 0.625041286206295 "2"
"879" "LR999949.1" 8000001 10000000 4 9.75 11199261 4.020049751 0.344896 "Autosome" "1" "TcM" 32 6121 0.016 0.0030605 0.803624498080722 "4"
"880" "LR999949.1" 10000001 11199261 1 NA 11199261 NA 0.35407 "Autosome" "1" "TcM" 7 1206 0.00583692790810341 0.00100561929388182 0.946458074331869 "5"
"881" "LR999950.1" 1 2000000 6 2.831666667 9960137 1.260006614 0.345187 "Autosome" "1" "TcM" 16 4530 0.008 0.002265 0.100400275618699 "4"
"882" "LR999950.1" 2000001 4000000 15 6.82 9960137 1.6634946 0.334746 "Autosome" "1" "TcM" 7 2500 0.0035 0.00125 0.301200726455871 "2"
"883" "LR999950.1" 4000001 6000000 11 5.115454545 9960137 2.571246249 0.331243 "Autosome" "0" "TcM" 14 4508 0.007 0.002254 0.502001177293043 "1"
"884" "LR999950.1" 6000001 8000000 8 8.44375 9960137 1.8714848 0.327026 "Autosome" "1" "TcM" 8 1367 0.004 0.0006835 0.702801628130216 "3"
"885" "LR999950.1" 8000001 9960137 11 1.113636364 9960137 0.188003868 0.341348 "Autosome" "1" "TcM" 13 2429 0.00663218948471459 0.00123919909679783 0.901600951874457 "5"
"886" "LR999951.1" 1 2000000 13 6.048461538 9839934 1.323510774 0.33768 "Autosome" "1" "TcM" 24 9208 0.012 0.004604 0.101626748715997 "4"
"887" "LR999951.1" 2000001 4000000 8 5.1975 9839934 0.395898616 0.3379 "Autosome" "1" "TcM" 4 363 0.002 0.0001815 0.304880144521295 "2"
"888" "LR999951.1" 4000001 6000000 10 6.805 9839934 1.190165721 0.33347 "Autosome" "1" "TcM" 20 8183 0.01 0.0040915 0.508133540326592 "1"
"889" "LR999951.1" 6000001 8000000 0 NA 9839934 NA 0.338847 "Autosome" "1" "TcM" 25 8108 0.0125 0.004054 0.711386936131889 "3"
"890" "LR999951.1" 8000001 9839934 0 NA 9839934 NA 0.343851 "Autosome" "1" "TcM" 23 5469 0.0125004483856486 0.00297238922700488 0.906506842423943 "5"
"891" "LR999952.1" 1 2000000 3 4.266666667 8262369 0.06350853 0.371514 "Autosome" "1" "TcM" 48 6220 0.024 0.00311 0.121030723754894 "4"
"892" "LR999952.1" 2000001 4000000 8 4.3175 8262369 2.013233008 0.336376 "Autosome" "0" "TcM" 24 4150 0.012 0.002075 0.363092050234019 "2"
"893" "LR999952.1" 4000001 6000000 5 2.306 8262369 0.949199663 0.338948 "Autosome" "1" "TcM" 25 6856 0.0125 0.003428 0.605153376713144 "2"
"894" "LR999952.1" 6000001 8000000 4 1.52 8262369 0 0.346215 "Autosome" "1" "TcM" 23 2938 0.0115 0.001469 0.847214703192268 "4"
"895" "LR999952.1" 8000001 8262369 0 NA 8262369 NA 0.39268 "Autosome" "0" "TcM" 4 987 0.0152457035701626 0.00376187735593763 0.984122713473581 "5"
"896" "LR999953.1" 1 2000000 5 5.328 8178468 1.446070538 0.358142 "Autosome" "0" "TcM" 35 6079 0.0175 0.0030395 0.122272349784825 "4"
"897" "LR999953.1" 2000001 4000000 5 2.262 8178468 1.570245204 0.363925 "Autosome" "1" "TcM" 68 19181 0.034 0.0095905 0.366816927082187 "2"
"898" "LR999953.1" 4000001 6000000 6 10.83 8178468 0 0.358333 "Autosome" "1" "TcM" 36 5619 0.018 0.0028095 0.611361504379549 "2"
"899" "LR999953.1" 6000001 8000000 4 10.83 8178468 0 0.360406 "Autosome" "1" "TcM" 49 13148 0.0245 0.006574 0.855906081676911 "4"
"900" "LR999953.1" 8000001 8178468 0 NA 8178468 NA 0.364782 "Autosome" "1" "TcM" 1 255 0.00560324539973553 0.00142882757693256 0.989089215730868 "5"
"901" "LR999954.1" 1 2000000 3 15.06 7379297 0 0.352387 "Autosome" "1" "TcM" 24 3684 0.012 0.001842 0.135514331514235 "4"
"902" "LR999954.1" 2000001 4000000 4 0.9125 7379297 0.846930733 0.344298 "Autosome" "1" "TcM" 19 3608 0.0095 0.001804 0.406542859028441 "1"
"903" "LR999954.1" 4000001 6000000 3 2.39 7379297 0 0.348224 "Autosome" "0" "TcM" 8 1644 0.004 0.000822 0.677571386542648 "2"
"904" "LR999954.1" 6000001 7379297 0 NA 7379297 NA 0.359909 "Autosome" "1" "TcM" 20 3954 0.0145001402888573 0.00286667773510709 0.906542859028441 "5"
"905" "LR999955.1" 1 2000000 1 6.42 6166334 NA 0.362958 "Autosome" "1" "TcM" 57 9065 0.0285 0.0045325 0.162170991710796 "4"
"906" "LR999955.1" 2000001 4000000 7 5.262857143 6166334 1.20200824 0.359482 "Autosome" "1" "TcM" 47 11056 0.0235 0.005528 0.486512812961478 "1"
"907" "LR999955.1" 4000001 6000000 4 5.7775 6166334 4.263045664 0.356357 "Autosome" "1" "TcM" 32 8074 0.016 0.004037 0.810854634212159 "4"
"908" "LR999955.1" 6000001 6166334 0 NA 6166334 NA 0.384822 "Autosome" "0" "TcM" 7 1061 0.042083999663328 0.00637873194897014 0.986512812961478 "5"
"909" "LR999924.1" 1 2000000 11 1.3 17040296 0.339882333 0.357385 "Z" "1" "LINE" 163 38460 0.0815 0.01923 0.0586844559507652 "5"
"910" "LR999924.1" 2000001 4000000 15 4.864666667 17040296 1.966831631 0.323664 "Z" "0" "LINE" 176 52069 0.088 0.0260345 0.176053309167869 "4"
"911" "LR999924.1" 4000001 6000000 13 5.563076923 17040296 2.52030218 0.320664 "Z" "1" "LINE" 132 27261 0.066 0.0136305 0.293422162384973 "3"
"912" "LR999924.1" 6000001 8000000 18 2.039444444 17040296 0.245847208 0.320596 "Z" "1" "LINE" 119 21642 0.0595 0.010821 0.410791015602076 "1"
"913" "LR999924.1" 8000001 10000000 18 2.612777778 17040296 0.277738886 0.31786 "Z" "1" "LINE" 128 26234 0.064 0.013117 0.52815986881918 "1"
"914" "LR999924.1" 10000001 12000000 9 1.642222222 17040296 0.225043206 0.318933 "Z" "0" "LINE" 145 23785 0.0725 0.0118925 0.645528722036284 "2"
"915" "LR999924.1" 12000001 14000000 18 2.061111111 17040296 0.159775169 0.318563 "Z" "1" "LINE" 110 22728 0.055 0.011364 0.762897575253388 "3"
"916" "LR999924.1" 14000001 16000000 3 3.646666667 17040296 0.38682468 0.325422 "Z" "1" "LINE" 118 28371 0.059 0.0141855 0.880266428470491 "4"
"917" "LR999924.1" 16000001 17040296 9 0.54 17040296 0 0.346551 "Z" "0" "LINE" 49 10472 0.04710197866761 0.0100663657266778 0.969475442210628 "5"
"918" "LR999925.1" 1 2000000 4 3.3575 16607008 0.475 0.335227 "Autosome" "1" "LINE" 207 52647 0.1035 0.0263235 0.0602155728473184 "5"
"919" "LR999925.1" 2000001 4000000 12 5.881666667 16607008 0.465790303 0.326583 "Autosome" "1" "LINE" 137 40876 0.0685 0.020438 0.180646658326413 "4"
"920" "LR999925.1" 4000001 6000000 16 4.909375 16607008 1.50785264 0.323858 "Autosome" "1" "LINE" 149 33245 0.0745 0.0166225 0.301077743805507 "2"
"921" "LR999925.1" 6000001 8000000 12 2.006666667 16607008 0.154645244 0.324281 "Autosome" "0" "LINE" 131 32950 0.0655 0.016475 0.421508829284601 "1"
"922" "LR999925.1" 8000001 10000000 12 1.670833333 16607008 0.724298511 0.317807 "Autosome" "0" "LINE" 122 28592 0.061 0.014296 0.541939914763695 "1"
"923" "LR999925.1" 10000001 12000000 6 2.383333333 16607008 1.427524664 0.325742 "Autosome" "1" "LINE" 122 28541 0.061 0.0142705 0.662371000242789 "2"
"924" "LR999925.1" 12000001 14000000 17 3.302352941 16607008 1.077308738 0.323169 "Autosome" "1" "LINE" 173 46221 0.0865 0.0231105 0.782802085721883 "3"
"925" "LR999925.1" 14000001 16000000 12 0.820833333 16607008 0.241000126 0.330759 "Autosome" "1" "LINE" 115 28359 0.0575 0.0141795 0.903233171200977 "5"
"926" "LR999925.1" 16000001 16607008 2 1.09 16607008 0.212132034 0.354608 "Autosome" "0" "LINE" 57 19901 0.0939032105013443 0.0327853998629343 0.981724372024148 "5"
"927" "LR999926.1" 1 2000000 7 1.834285714 16362069 1.861243824 0.343466 "Autosome" "1" "LINE" 110 29317 0.055 0.0146585 0.0611169956562339 "5"
"928" "LR999926.1" 2000001 4000000 11 2.250909091 16362069 1.61022641 0.330335 "Autosome" "1" "LINE" 190 53654 0.095 0.026827 0.183350925851737 "4"
"929" "LR999926.1" 4000001 6000000 14 0.963571429 16362069 1.427157515 0.322006 "Autosome" "1" "LINE" 111 19541 0.0555 0.0097705 0.30558485604724 "2"
"930" "LR999926.1" 6000001 8000000 14 1.767142857 16362069 1.447004484 0.327111 "Autosome" "1" "LINE" 160 46917 0.08 0.0234585 0.427818786242742 "1"
"931" "LR999926.1" 8000001 10000000 8 4.695 16362069 0.958540557 0.328157 "Autosome" "1" "LINE" 118 21598 0.059 0.010799 0.550052716438245 "1"
"932" "LR999926.1" 10000001 12000000 10 2.482 16362069 0.19395303 0.33031 "Autosome" "1" "LINE" 149 42764 0.0745 0.021382 0.672286646633748 "2"
"933" "LR999926.1" 12000001 14000000 5 2.84 16362069 0.293428015 0.335146 "Autosome" "0" "LINE" 182 47213 0.091 0.0236065 0.794520576829251 "3"
"934" "LR999926.1" 14000001 16000000 7 1.225714286 16362069 1.235244337 0.33011 "Autosome" "0" "LINE" 227 52653 0.1135 0.0263265 0.916754507024753 "5"
"935" "LR999926.1" 16000001 16362069 3 0 16362069 0 0.361437 "Autosome" "0" "LINE" 11 1608 0.0303809494875286 0.00444114243417691 0.988935751340494 "5"
"936" "LR999927.1" 1 2000000 3 1.966666667 16090551 0.548482756 0.373176 "Autosome" "1" "LINE" 178 45418 0.089 0.022709 0.06214830679198 "5"
"937" "LR999927.1" 2000001 4000000 2 1.47 16090551 2.078893937 0.332586 "Autosome" "1" "LINE" 185 61445 0.0925 0.0307225 0.186444858227664 "4"
"938" "LR999927.1" 4000001 6000000 4 1.58 16090551 0.215870331 0.322847 "Autosome" "1" "LINE" 188 71244 0.094 0.035622 0.310741409663348 "2"
"939" "LR999927.1" 6000001 8000000 10 2.04 16090551 0.114406682 0.312304 "Autosome" "1" "LINE" 137 25171 0.0685 0.0125855 0.435037961099033 "1"
"940" "LR999927.1" 8000001 10000000 24 1.898333333 16090551 0.537738151 0.320019 "Autosome" "1" "LINE" 186 47594 0.093 0.023797 0.559334512534717 "1"
"941" "LR999927.1" 10000001 12000000 18 3.549444444 16090551 2.003110734 0.320206 "Autosome" "0" "LINE" 179 32208 0.0895 0.016104 0.683631063970401 "2"
"942" "LR999927.1" 12000001 14000000 13 7.354615385 16090551 1.748154338 0.323384 "Autosome" "1" "LINE" 161 35964 0.0805 0.017982 0.807927615406085 "4"
