Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0006891	1	1	1	1	1	1	1	1	1
OG0006892	1	1	1	1	1	1	1	1	1
OG0006893	1	1	1	1	1	1	1	1	1
OG0006894	1	1	1	1	1	1	1	1	1
OG0006895	1	1	1	1	1	1	1	1	1
OG0006896	1	1	1	1	1	1	1	1	1
OG0006897	1	1	1	1	1	1	1	1	1
OG0006898	1	1	1	1	1	1	1	1	1
OG0006899	1	1	1	1	1	1	1	1	1
OG0006900	1	1	1	1	1	1	1	1	1
OG0006901	1	1	1	1	1	1	1	1	1
OG0006902	1	1	1	1	1	1	1	1	1
OG0006903	1	1	1	0	1	2	1	1	1
OG0006904	1	1	1	1	1	1	1	1	1
OG0006905	1	1	1	1	1	1	1	1	1
OG0006906	1	1	1	1	1	1	1	1	1
OG0006907	1	1	1	1	1	1	1	1	1
OG0006908	1	1	1	1	1	1	1	1	1
OG0006909	1	1	1	1	1	1	1	1	1
OG0006910	1	1	1	1	1	1	1	1	1
OG0006911	1	1	1	1	1	1	1	1	1
OG0006912	1	1	1	1	1	1	1	1	1
OG0006913	1	1	1	1	1	1	1	1	1
OG0006914	1	1	1	1	1	1	1	1	1
OG0006915	1	1	1	1	1	1	1	1	1
OG0006916	1	2	1	1	0	1	1	1	1
OG0006917	1	1	0	2	1	1	1	1	1
OG0006918	1	1	1	1	1	1	1	1	1
OG0006919	1	1	1	1	1	1	1	1	1
OG0006920	1	1	1	1	0	2	1	1	1
OG0006921	1	1	1	1	1	1	1	1	1
OG0006922	1	1	1	1	1	1	1	1	1
OG0006923	1	1	1	1	1	1	1	1	1
OG0006924	1	1	1	1	1	1	1	1	1
OG0006925	1	1	1	1	1	1	1	1	1
OG0006926	1	1	1	1	1	1	1	1	1
OG0006927	1	1	1	1	1	1	1	1	1
OG0006928	1	1	1	1	1	1	1	1	1
OG0006929	1	1	1	1	1	1	1	1	1
OG0006930	1	1	1	1	1	1	1	1	1
OG0006931	1	2	0	3	1	1	0	1	0
OG0006932	1	1	1	0	1	2	1	1	1
OG0006933	1	1	1	1	1	1	1	1	1
OG0006934	1	1	1	1	1	1	1	1	1
OG0006935	1	1	1	1	1	1	1	1	1
OG0006936	1	1	1	1	1	1	1	1	1
OG0006937	1	1	1	1	1	1	1	1	1
OG0006938	1	1	1	1	1	1	1	1	1
OG0006939	1	1	1	1	1	1	1	1	1
OG0006940	1	1	1	1	1	1	1	1	1
OG0006942	1	1	1	1	1	1	1	1	1
OG0006943	1	2	0	1	1	1	1	1	1
OG0006945	1	2	1	1	1	1	1	1	0
OG0006946	1	1	1	1	1	1	1	1	1
OG0006947	1	1	1	1	1	1	1	1	1
OG0006948	1	1	1	1	1	1	1	1	1
OG0006949	1	1	1	1	1	1	1	1	1
OG0006950	1	1	1	1	1	1	1	1	1
OG0006951	1	1	1	1	1	1	1	1	1
OG0006952	1	1	0	2	1	1	1	1	1
OG0006953	1	1	0	2	1	1	1	1	1
OG0006954	1	1	1	0	1	1	2	1	1
OG0006955	1	1	1	1	1	1	1	1	1
OG0006956	1	1	1	1	1	1	1	1	1
OG0006957	1	1	1	1	1	1	1	1	1
OG0006958	1	1	1	1	1	1	1	1	1
OG0006959	1	1	1	1	1	1	1	1	1
OG0006960	1	1	1	1	1	1	1	1	1
OG0006961	1	1	1	1	1	1	1	1	1
OG0006962	1	1	1	1	1	1	1	1	1
OG0006963	1	1	1	1	1	1	1	1	1
OG0006964	1	1	1	1	0	2	1	1	1
OG0006965	1	1	0	2	1	1	1	1	1
OG0006966	1	1	1	1	1	1	1	1	1
OG0006967	3	0	1	2	2	0	0	1	0
OG0006968	1	1	1	1	1	1	1	1	1
OG0006969	1	1	1	1	1	1	1	1	1
OG0006970	1	1	1	1	1	1	1	1	1
OG0006971	1	1	1	1	1	1	1	1	1
OG0006972	1	1	2	1	0	1	1	1	1
OG0006973	1	1	0	1	1	2	1	1	1
OG0006974	1	1	1	1	1	1	1	1	1
OG0006975	1	1	1	1	1	1	1	1	1
OG0006976	1	1	1	1	1	1	1	1	1
OG0006977	1	1	0	1	1	1	1	1	2
OG0006978	1	1	1	1	0	1	2	1	1
OG0006979	1	1	1	1	1	1	1	1	1
OG0006980	1	1	1	1	1	1	1	1	1
OG0006981	1	1	2	0	1	1	1	1	1
OG0006982	1	1	1	1	1	1	1	1	1
OG0006983	1	1	1	1	1	1	1	1	1
OG0006984	1	1	1	1	1	1	1	1	1
OG0006985	1	1	1	1	1	1	1	1	1
OG0006986	1	1	1	1	1	1	1	1	1
OG0006987	1	2	0	1	1	1	1	1	1
OG0006988	1	1	1	1	1	1	1	1	1
OG0006989	1	1	1	1	1	1	1	1	1
OG0006990	1	1	0	1	1	1	1	1	2
OG0006991	1	1	1	1	1	1	1	1	1
OG0006992	1	1	1	1	1	0	1	1	2
OG0006993	1	1	1	1	1	1	1	1	1
OG0006994	1	1	1	1	1	1	1	1	1
OG0006995	1	1	1	1	1	1	1	1	1
OG0006996	2	0	1	0	0	2	2	1	1
OG0006997	1	1	1	1	2	0	1	1	1
OG0006998	1	1	1	1	1	1	1	1	1
OG0006999	2	1	1	0	1	1	1	1	1
OG0007000	1	1	2	1	0	1	1	1	1
OG0007001	1	1	1	2	0	1	1	1	1
OG0007002	1	1	1	1	1	1	1	1	1
OG0007003	1	1	1	1	1	1	1	1	1
OG0007004	1	1	1	1	1	1	1	1	1
OG0007005	1	1	1	1	1	1	1	1	1
OG0007006	1	1	1	1	1	1	1	1	1
OG0007007	1	1	1	1	1	1	1	1	1
OG0007008	1	1	1	1	1	1	1	1	1
OG0007009	1	1	1	1	1	1	1	1	1
OG0007010	1	1	1	1	1	1	1	1	1
OG0007012	1	1	1	1	1	1	1	1	1
OG0007013	1	1	1	1	1	1	1	1	1
OG0007014	1	1	1	0	1	1	1	2	1
OG0007015	1	1	1	1	1	1	1	1	1
OG0007016	1	1	1	1	1	1	1	1	1
OG0007017	1	1	1	1	1	1	1	1	1
OG0007018	1	1	1	1	1	1	1	1	1
OG0007019	1	1	1	0	1	1	1	1	2
OG0007020	1	1	1	1	1	1	1	1	1
OG0007021	1	1	1	1	1	1	1	1	1
OG0007022	1	1	1	2	0	1	1	1	1
OG0007023	1	1	0	1	1	2	1	1	1
OG0007024	1	1	1	1	1	1	1	1	1
OG0007025	1	1	1	1	1	1	1	1	1
OG0007026	1	1	0	1	1	1	1	1	2
OG0007027	1	1	1	1	1	1	1	1	1
OG0007028	1	1	1	1	1	1	1	1	1
OG0007029	1	1	1	1	1	1	1	1	1
OG0007030	1	1	1	1	1	1	1	1	1
OG0007031	1	1	1	1	2	1	1	1	0
OG0007032	1	1	1	1	1	1	1	1	1
OG0007033	1	1	1	1	1	1	1	1	1
OG0007034	1	1	1	1	1	1	1	1	1
OG0007035	1	1	1	1	1	1	1	1	1
OG0007036	1	1	1	1	1	1	1	1	1
OG0007037	1	1	1	1	1	1	1	1	1
OG0007038	1	1	1	1	1	1	1	1	1
OG0007039	1	1	1	1	1	1	1	1	1
OG0007040	1	1	1	1	1	1	1	1	1
OG0007041	1	1	1	1	1	1	1	1	1
OG0007042	1	1	1	1	1	1	1	1	1
OG0007043	1	1	1	1	1	1	1	1	1
OG0007044	1	1	1	1	1	1	1	1	1
OG0007045	1	1	1	1	1	1	1	1	1
OG0007046	1	1	1	1	1	1	1	1	1
OG0007047	1	1	1	1	1	1	1	1	1
OG0007048	1	1	1	1	1	1	1	1	1
OG0007049	1	1	1	1	1	1	1	1	1
OG0007050	1	1	1	1	1	1	1	1	1
OG0007051	1	1	1	1	1	1	1	1	1
OG0007052	1	1	1	1	1	1	1	1	1
OG0007053	1	1	1	1	1	1	1	1	1
OG0007054	1	1	1	1	1	1	1	1	1
OG0007055	1	1	1	1	1	1	1	1	1
OG0007056	1	1	1	1	1	1	1	1	1
OG0007057	1	1	1	1	1	1	1	1	1
OG0007058	1	1	1	1	1	1	1	1	1
OG0007059	1	1	1	1	1	1	1	1	1
OG0007060	1	1	1	1	1	1	1	1	1
OG0007062	1	1	1	1	1	1	1	1	1
OG0007063	1	1	1	1	1	1	1	1	1
OG0007064	1	1	1	1	1	1	1	1	1
OG0007065	2	1	1	1	0	1	1	1	1
OG0007066	1	1	1	1	1	1	1	1	1
OG0007067	1	1	1	1	1	1	1	1	1
OG0007068	1	1	1	1	0	1	2	1	1
OG0007069	1	1	1	1	1	1	1	1	1
OG0007070	1	1	1	1	1	1	1	1	1
OG0007071	1	1	1	1	1	1	1	1	1
OG0007072	1	1	0	1	2	1	1	1	1
OG0007073	1	1	1	1	1	1	1	1	1
OG0007074	1	1	1	1	1	1	1	1	1
OG0007075	1	1	1	1	1	1	1	1	1
OG0007076	1	1	1	1	1	1	1	1	1
OG0007077	1	0	2	1	1	1	1	1	1
OG0007078	1	1	1	1	1	1	1	1	1
OG0007079	1	1	1	1	1	1	1	1	1
OG0007080	1	1	1	1	1	1	1	1	1
OG0007081	1	1	1	1	1	1	1	1	1
OG0007082	1	1	1	1	1	1	1	1	1
OG0007083	1	1	1	1	1	1	1	1	1
OG0007085	1	1	1	1	1	1	1	1	1
OG0007086	1	1	1	1	1	1	1	1	1
OG0007087	1	1	1	1	1	1	1	1	1
OG0007088	1	1	1	1	1	1	1	1	1
OG0007089	1	1	1	1	1	1	1	1	1
OG0007090	1	1	1	1	1	1	1	1	1
OG0007091	1	1	1	1	1	1	1	1	1
OG0007092	1	1	1	1	1	1	1	1	1
OG0007093	1	1	1	1	1	1	1	1	1
OG0007094	1	1	1	1	1	1	1	1	1
OG0007095	1	1	1	1	1	1	1	1	1
OG0007096	1	1	1	1	1	1	1	1	1
OG0007097	1	1	1	1	1	1	1	1	1
OG0007098	1	1	1	1	1	1	1	1	1
OG0007099	1	1	1	1	0	1	1	1	2
OG0007100	1	1	1	1	1	1	1	1	1
OG0007101	1	1	1	1	1	1	1	1	1
OG0007102	1	1	1	1	1	1	1	1	1
OG0007103	1	1	1	1	1	1	1	1	1
OG0007104	1	1	1	1	1	1	1	1	1
OG0007106	1	1	1	1	1	1	1	1	1
OG0007107	1	1	1	1	1	1	1	1	1
OG0007108	1	1	1	1	1	1	1	1	1
OG0007109	1	1	1	1	1	1	1	1	1
OG0007110	1	1	1	1	1	1	1	1	1
OG0007111	1	1	1	1	1	1	1	1	1
OG0007112	1	1	1	1	1	1	1	1	1
OG0007113	1	1	1	1	1	1	1	1	1
OG0007114	1	1	1	1	1	1	1	1	1
OG0007115	1	1	1	1	1	1	1	1	1
OG0007116	1	1	1	1	1	1	1	1	1
OG0007117	1	1	1	1	1	1	1	1	1
OG0007118	1	1	1	1	1	1	1	1	1
OG0007119	1	1	1	1	1	1	1	1	1
OG0007120	1	1	1	1	1	1	1	1	1
OG0007121	1	1	1	1	1	1	1	1	1
OG0007122	1	1	1	1	1	1	1	1	1
OG0007123	1	1	0	1	0	1	1	1	3
OG0007124	1	1	1	1	1	1	1	1	1
OG0007125	1	1	1	1	1	1	1	1	1
OG0007126	1	1	1	1	1	1	1	1	1
OG0007127	1	1	1	1	1	1	1	1	1
OG0007128	1	1	1	1	1	1	1	1	1
OG0007129	1	1	1	1	1	1	1	1	1
OG0007131	1	1	1	1	1	1	1	1	1
OG0007132	1	2	0	1	1	1	1	1	1
OG0007133	1	1	1	1	1	1	1	1	1
OG0007134	1	1	1	0	1	2	1	1	1
OG0007135	1	1	1	1	1	1	1	1	1
OG0007136	1	1	1	1	1	1	1	1	1
OG0007138	1	1	1	1	1	1	1	1	1
OG0007139	1	1	1	1	1	1	1	1	1
OG0007140	1	1	1	1	1	1	1	1	1
OG0007141	1	1	1	1	1	1	1	1	1
OG0007142	1	1	1	1	1	1	1	1	1
OG0007143	1	1	1	1	1	1	1	1	1
OG0007144	1	1	1	1	1	1	1	1	1
OG0007145	2	1	1	1	1	0	1	1	1
OG0007146	1	1	1	1	1	1	1	1	1
OG0007147	1	1	1	1	1	1	1	1	1
OG0007148	1	1	1	1	1	1	1	1	1
OG0007149	1	1	1	1	1	1	1	1	1
OG0007150	1	1	1	1	1	1	1	1	1
OG0007151	1	1	1	1	1	1	1	1	1
OG0007152	1	1	1	2	0	1	1	1	1
OG0007153	1	1	1	1	1	1	1	1	1
OG0007154	1	1	1	1	1	1	1	1	1
OG0007155	1	1	1	1	1	1	1	1	1
OG0007156	1	1	1	1	1	1	1	1	1
OG0007157	1	1	1	1	1	1	1	1	1
OG0007158	1	1	1	1	1	1	1	1	1
OG0007159	1	1	1	1	1	1	1	1	1
OG0007160	1	1	1	1	1	1	1	1	1
OG0007161	1	1	1	1	1	1	1	1	1
OG0007162	1	1	1	1	1	1	1	1	1
OG0007163	1	1	1	1	0	1	2	1	1
OG0007164	2	1	0	1	1	1	1	1	1
OG0007165	1	1	1	1	1	1	1	1	1
OG0007166	1	1	1	1	1	1	1	1	1
OG0007167	1	1	1	1	1	1	1	1	1
OG0007168	1	1	1	1	1	1	1	1	1
OG0007169	1	1	1	1	1	1	1	1	1
OG0007170	1	1	1	1	2	1	0	1	1
OG0007171	1	1	1	1	1	1	1	1	1
OG0007172	1	1	1	1	1	1	1	1	1
OG0007173	1	2	0	0	1	2	1	1	1
OG0007174	1	1	1	1	1	1	1	1	1
OG0007175	1	0	1	1	1	1	1	2	1
OG0007176	1	1	1	1	1	1	1	1	1
OG0007178	1	1	1	1	1	1	1	1	1
OG0007179	1	1	1	1	1	1	1	1	1
OG0007180	1	2	0	1	1	1	1	1	1
OG0007181	1	1	1	1	1	1	1	1	1
OG0007182	1	1	1	1	1	1	1	1	1
OG0007183	1	1	1	1	1	1	1	1	1
OG0007184	1	1	1	1	1	1	1	1	1
OG0007185	1	1	1	1	1	1	1	1	1
OG0007186	1	1	1	1	1	1	1	1	1
OG0007187	1	1	1	1	1	1	1	1	1
OG0007188	1	1	1	1	0	1	2	1	1
OG0007189	1	1	1	1	1	1	1	1	1
OG0007190	1	1	0	1	1	1	1	2	1
OG0007191	1	1	1	1	1	1	1	1	1
OG0007192	1	1	1	1	1	1	1	1	1
OG0007193	1	2	0	1	1	1	1	1	1
OG0007194	1	1	1	1	1	1	1	1	1
OG0007195	1	1	1	1	1	1	1	1	1
OG0007196	1	1	1	1	1	1	1	1	1
OG0007197	1	1	1	1	1	1	1	1	1
OG0007198	1	1	1	1	1	1	1	1	1
OG0007200	1	1	1	1	1	1	1	1	1
OG0007202	1	1	1	1	1	1	1	1	1
OG0007203	1	1	1	1	1	1	1	1	1
OG0007205	1	1	1	1	1	1	1	1	1
OG0007206	1	1	1	1	1	1	1	1	1
OG0007207	1	1	1	1	1	1	1	1	1
OG0007208	1	1	1	1	1	1	1	1	1
OG0007209	1	1	1	1	1	1	1	1	1
OG0007210	1	1	1	1	1	1	1	1	1
OG0007211	1	1	1	1	1	1	1	1	1
OG0007212	1	1	1	1	1	1	1	1	1
OG0007213	1	1	1	1	1	1	1	1	1
OG0007214	2	1	1	1	0	1	1	1	1
OG0007215	1	1	1	1	1	1	1	1	1
OG0007216	1	1	1	1	1	1	1	1	1
OG0007217	1	1	1	1	1	1	1	1	1
OG0007218	1	1	1	1	1	1	1	1	1
OG0007219	1	1	1	1	1	1	1	1	1
OG0007220	1	1	1	1	1	1	1	1	1
OG0007221	1	1	1	1	1	1	1	1	1
OG0007222	1	1	2	0	1	1	1	1	1
OG0007223	1	1	1	1	1	1	1	1	1
OG0007224	1	1	1	1	0	1	1	1	2
OG0007225	1	1	1	1	1	1	1	1	1
OG0007227	1	1	1	1	1	1	1	1	1
OG0007228	1	1	1	0	1	2	1	1	1
OG0007229	1	1	1	1	1	1	1	1	1
OG0007230	1	1	1	1	1	1	1	1	1
OG0007231	1	1	1	1	1	1	1	1	1
OG0007232	1	1	1	1	1	1	1	1	1
OG0007233	1	1	1	1	1	1	1	1	1
OG0007234	1	1	1	1	1	1	1	1	1
OG0007235	1	1	1	1	1	1	1	1	1
OG0007236	1	1	1	1	1	1	1	1	1
OG0007237	1	1	1	1	1	1	1	1	1
OG0007238	1	1	1	1	1	1	1	1	1
OG0007239	1	1	1	1	1	1	1	1	1
OG0007240	1	1	1	1	1	1	1	1	1
OG0007241	1	1	1	1	1	1	1	1	1
OG0007242	1	1	1	1	1	1	1	1	1
OG0007243	1	1	1	1	1	1	1	1	1
OG0007244	1	1	1	1	1	1	1	1	1
OG0007245	1	1	1	1	1	1	1	1	1
OG0007246	1	1	1	1	1	1	1	1	1
OG0007247	1	1	1	1	1	1	1	1	1
OG0007248	1	1	1	1	1	1	1	1	1
OG0007249	1	1	1	1	1	1	1	1	1
OG0007250	1	1	1	1	1	1	1	1	1
OG0007252	1	1	1	1	1	1	1	1	1
OG0007253	1	1	1	1	1	1	1	1	1
OG0007254	1	1	1	1	1	1	1	1	1
OG0007255	1	1	1	1	1	1	1	1	1
OG0007257	1	1	1	1	1	1	1	1	1
OG0007258	1	1	1	1	1	1	1	1	1
OG0007259	1	1	1	1	1	1	1	1	1
OG0007260	1	1	1	1	1	1	1	1	1
OG0007261	1	1	1	1	1	1	1	1	1
OG0007262	1	1	1	1	1	1	1	1	1
OG0007263	1	1	2	1	0	1	1	1	1
OG0007264	1	1	2	1	2	1	0	1	0
OG0007266	1	1	1	1	1	1	1	1	1
OG0007267	1	1	1	1	1	1	1	1	1
OG0007268	1	1	0	1	1	1	1	1	2
OG0007269	2	1	1	1	1	1	0	1	1
OG0007270	1	1	0	2	1	1	1	1	1
OG0007271	1	1	1	1	1	1	1	1	1
OG0007272	1	1	0	1	1	1	1	1	2
OG0007273	1	1	1	1	1	1	1	1	1
OG0007274	1	1	1	1	1	1	1	1	1
OG0007275	1	1	1	1	1	1	1	1	1
OG0007276	1	1	0	1	1	2	1	1	1
OG0007278	1	1	1	1	1	1	1	1	1
OG0007279	1	1	1	1	1	1	1	1	1
OG0007280	1	2	1	1	0	1	1	1	1
OG0007281	1	1	1	1	1	1	1	1	1
OG0007282	1	1	1	1	1	1	1	1	1
OG0007283	1	1	1	1	1	1	1	1	1
OG0007284	1	1	1	1	1	1	1	1	1
OG0007285	1	1	1	1	1	1	1	1	1
OG0007286	1	1	1	1	1	1	1	1	1
OG0007287	1	1	1	1	1	1	2	1	0
OG0007288	1	1	1	1	1	1	1	1	1
OG0007289	1	1	1	0	1	1	2	1	1
OG0007290	1	1	1	1	1	1	1	1	1
OG0007291	1	1	1	1	1	1	1	1	1
OG0007292	1	1	1	1	1	1	1	1	1
OG0007293	1	1	1	1	1	1	1	1	1
OG0007295	1	1	0	1	2	1	1	1	1
OG0007296	1	1	1	1	1	1	1	1	1
OG0007297	1	1	1	1	1	1	1	1	1
OG0007298	1	1	1	1	1	1	1	1	1
OG0007299	1	1	1	1	1	1	1	1	1
OG0007300	1	1	1	1	1	1	1	1	1
OG0007301	1	1	1	1	1	1	1	1	1
OG0007304	1	1	1	1	1	1	1	1	1
OG0007305	1	1	1	1	1	1	1	1	1
OG0007306	1	1	1	1	1	1	1	1	1
OG0007307	1	0	1	1	2	1	1	1	1
OG0007308	1	1	1	1	1	1	1	1	1
OG0007309	1	1	1	1	1	1	1	1	1
OG0007310	1	1	0	1	1	1	1	2	1
OG0007311	1	1	1	1	1	1	1	1	1
OG0007312	1	1	1	1	1	1	1	1	1
OG0007313	1	1	1	1	1	1	1	1	1
OG0007314	1	1	1	1	1	1	1	1	1
OG0007315	1	1	1	1	1	1	1	1	1
OG0007316	1	1	1	1	1	1	1	1	1
OG0007317	1	1	1	1	1	1	1	1	1
OG0007318	1	1	1	1	1	1	1	1	1
OG0007319	1	1	1	1	1	1	1	1	1
OG0007320	1	1	1	1	1	1	1	1	1
OG0007321	1	1	1	1	1	1	1	1	1
OG0007322	1	1	1	1	1	1	1	1	1
OG0007323	1	1	1	1	1	1	1	1	1
OG0007324	1	1	1	1	1	1	1	1	1
OG0007325	1	1	1	1	1	1	1	1	1
OG0007326	1	1	1	0	1	1	1	1	2
OG0007327	1	1	1	1	1	1	1	1	1
OG0007328	1	1	1	1	1	1	1	1	1
OG0007329	1	1	1	1	1	1	1	1	1
OG0007330	1	1	1	1	1	1	1	1	1
OG0007331	1	1	1	1	0	1	1	1	2
OG0007333	1	1	1	1	1	1	1	1	1
OG0007334	1	1	0	1	1	1	1	2	1
OG0007335	1	1	1	1	1	1	1	1	1
OG0007336	1	1	0	1	1	1	1	1	2
OG0007337	1	1	1	1	1	1	1	1	1
OG0007338	1	1	1	1	1	1	1	1	1
OG0007339	1	1	1	1	1	1	1	1	1
OG0007340	1	1	1	1	1	1	1	1	1
OG0007341	1	1	1	1	1	1	1	1	1
OG0007342	1	1	1	1	1	1	1	1	1
OG0007343	1	1	1	1	1	1	0	2	1
OG0007344	1	1	1	1	1	1	1	1	1
OG0007345	1	1	1	1	1	1	1	1	1
OG0007346	1	1	1	1	1	1	1	1	1
OG0007347	1	1	1	1	1	1	1	1	1
OG0007348	1	1	1	1	1	1	1	1	1
OG0007349	1	1	1	1	1	1	1	1	1
OG0007350	1	1	1	1	1	1	1	1	1
OG0007351	1	1	1	1	1	1	1	1	1
OG0007352	1	1	1	1	1	1	1	1	1
OG0007353	1	1	1	1	1	1	1	1	1
OG0007354	1	1	1	1	1	1	1	1	1
OG0007355	1	1	1	1	1	1	1	1	1
OG0007356	1	1	1	1	1	1	1	1	1
OG0007357	1	1	1	1	1	1	1	1	1
OG0007358	1	1	1	1	1	1	1	1	1
OG0007359	1	1	1	1	1	1	1	1	1
OG0007360	1	1	1	1	1	1	1	1	1
OG0007361	1	1	1	1	1	1	1	1	1
OG0007362	1	1	1	1	1	1	1	1	1
OG0007363	1	1	1	1	1	1	1	1	1
OG0007364	1	1	1	1	1	1	1	1	1
OG0007365	1	1	1	1	1	1	1	1	1
OG0007366	1	1	1	1	1	1	1	1	1
OG0007367	1	1	1	1	1	1	1	1	1
OG0007368	1	1	1	1	1	1	1	1	1
OG0007369	1	1	1	1	1	1	1	1	1
OG0007370	1	1	1	1	1	1	1	1	1
OG0007371	1	1	1	1	1	1	1	1	1
OG0007372	1	1	1	1	1	1	1	1	1
OG0007373	1	1	1	1	1	1	1	1	1
OG0007374	1	1	1	1	1	1	1	1	1
OG0007375	1	1	1	1	1	1	1	1	1
OG0007376	1	1	1	1	1	1	1	1	1
OG0007377	1	1	1	1	1	1	1	1	1
OG0007378	1	1	1	1	1	1	1	1	1
OG0007379	1	1	1	1	1	1	1	1	1
OG0007380	1	1	1	1	1	1	1	1	1
OG0007382	1	1	1	1	1	1	1	1	1
OG0007383	1	1	1	1	1	1	1	1	1
OG0007384	1	1	1	1	1	1	1	1	1
OG0007385	1	1	1	1	1	1	1	1	1
OG0007386	1	1	1	1	1	1	1	1	1
OG0007387	1	1	1	1	1	1	1	1	1
OG0007388	1	1	1	1	1	1	1	1	1
OG0007389	1	1	1	0	1	1	1	2	1
OG0007390	1	1	1	1	1	1	1	1	1
OG0007391	1	1	1	1	1	1	1	1	1
OG0007392	1	1	1	1	1	1	1	1	1
OG0007393	1	1	1	1	1	1	1	1	1
OG0007394	1	1	1	1	1	1	1	1	1
OG0007395	1	1	1	1	1	1	1	1	1
OG0007396	2	1	0	1	1	1	1	1	1
OG0007397	1	1	1	1	1	1	1	1	1
OG0007398	1	1	1	1	1	1	1	1	1
OG0007399	1	1	1	1	1	1	1	1	1
OG0007400	1	1	1	1	1	1	1	1	1
OG0007401	1	1	1	1	1	1	1	1	1
OG0007402	1	1	1	1	1	1	1	1	1
OG0007403	1	1	1	1	1	1	1	1	1
OG0007404	1	1	1	1	1	1	1	1	1
OG0007405	1	1	1	1	1	1	1	1	1
OG0007406	1	1	1	1	1	1	1	1	1
OG0007407	1	1	1	1	1	1	1	1	1
OG0007408	1	1	1	0	1	1	2	1	1
OG0007409	1	1	1	1	1	1	1	1	1
OG0007410	1	1	1	1	1	1	1	1	1
OG0007411	1	1	1	1	1	1	1	1	1
OG0007412	1	1	1	1	1	1	1	1	1
OG0007413	1	1	1	1	1	1	1	1	1
OG0007414	1	1	1	1	1	1	1	1	1
OG0007415	1	1	1	1	1	1	1	1	1
OG0007416	1	2	0	1	1	1	1	1	1
OG0007417	1	1	1	1	1	1	1	1	1
OG0007418	1	1	1	1	1	1	1	1	1
OG0007419	1	1	1	1	1	1	1	1	1
OG0007420	1	1	1	1	1	1	1	1	1
OG0007421	1	1	1	1	1	1	1	1	1
OG0007422	1	1	1	1	1	1	1	1	1
OG0007423	1	1	1	1	1	1	1	1	1
OG0007424	1	1	1	1	1	1	1	1	1
OG0007425	1	1	1	0	1	2	1	1	1
OG0007426	1	1	1	1	1	1	1	1	1
OG0007427	1	1	1	1	1	1	1	1	1
OG0007428	1	1	1	1	1	1	1	1	1
OG0007429	1	1	1	1	1	1	1	1	1
OG0007430	1	1	1	1	1	1	1	1	1
OG0007431	1	1	1	1	1	1	1	1	1
OG0007432	1	1	1	1	1	1	1	1	1
OG0007433	1	1	1	1	1	1	1	1	1
OG0007434	1	1	1	1	1	1	1	1	1
OG0007435	1	1	1	1	1	1	1	1	1
OG0007436	1	1	1	1	1	1	1	1	1
OG0007437	1	1	1	1	1	1	1	1	1
OG0007438	1	1	1	1	1	1	1	1	1
OG0007440	1	1	1	1	1	1	1	1	1
OG0007442	1	1	1	1	1	1	1	1	1
OG0007443	1	1	1	1	1	1	1	1	1
OG0007444	1	1	0	1	1	1	1	2	1
OG0007445	1	1	1	1	1	1	1	1	1
OG0007446	1	1	1	1	1	1	1	1	1
OG0007448	1	1	1	1	1	1	1	1	1
OG0007449	1	1	1	1	1	1	1	1	1
OG0007450	1	1	1	1	0	1	2	1	1
OG0007451	1	1	1	1	1	1	1	1	1
OG0007452	1	1	1	1	1	1	1	1	1
OG0007453	1	1	1	1	1	1	1	1	1
OG0007454	1	1	1	1	1	1	1	1	1
OG0007455	1	1	1	1	1	1	1	1	1
OG0007456	1	1	1	1	1	1	1	1	1
OG0007457	1	1	1	1	1	1	1	1	1
OG0007458	1	1	1	1	1	1	1	1	1
OG0007459	1	1	1	1	1	1	1	1	1
OG0007460	1	1	1	1	1	1	1	1	1
OG0007461	1	1	1	1	1	1	1	1	1
OG0007462	1	1	0	1	1	1	1	1	2
OG0007463	1	1	1	1	1	1	1	1	1
OG0007464	1	1	1	1	1	1	1	1	1
OG0007465	1	1	1	1	1	1	1	1	1
OG0007466	1	1	0	1	1	2	1	1	1
OG0007467	1	1	1	1	1	1	1	1	1
OG0007468	1	1	1	1	1	1	1	1	1
OG0007469	6	0	0	1	0	0	0	1	1
OG0007470	1	1	1	1	1	1	1	1	1
OG0007471	1	1	1	1	1	1	1	1	1
OG0007472	1	1	1	1	1	1	1	1	1
OG0007473	1	1	1	1	1	1	1	1	1
OG0007474	1	1	1	1	1	1	1	1	1
OG0007475	1	1	1	1	1	1	1	1	1
OG0007476	1	1	1	1	1	1	1	1	1
OG0007478	1	1	1	1	1	1	1	1	1
OG0007479	1	1	1	1	1	1	1	1	1
OG0007480	1	1	1	1	1	1	1	1	1
OG0007481	1	1	1	1	1	1	1	1	1
OG0007482	1	2	2	2	0	0	0	1	1
OG0007483	1	1	1	1	1	1	1	1	1
OG0007484	1	1	1	1	1	1	1	1	1
OG0007485	1	1	1	1	1	1	1	1	1
OG0007486	1	1	1	1	1	1	1	1	1
OG0007487	1	1	2	1	0	1	1	1	1
OG0007488	1	1	1	1	1	1	1	1	1
OG0007489	1	1	1	1	1	1	1	1	1
OG0007490	1	1	1	1	1	1	1	1	1
OG0007491	1	1	0	1	1	1	1	2	1
OG0007492	1	1	1	1	1	1	1	1	1
OG0007493	1	1	1	1	1	1	1	1	1
OG0007494	1	1	1	1	1	1	1	1	1
