"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow.3" "slidingwindow" "slidingwindow.2" "slidingwindow.4" "vld.1" "loess" "chr_length" "chr_start" "genome_pos" "rel_pos" "chr_type"
"627" 11754 "vcar" "LR999931.1" 13400600 42.271 TRUE 0.31 0 0 0.31 TRUE 0.33 15572524 113768022 127168622 86.0528453833174 "Autosome"
"628" 11775 "vcar" "LR999931.1" 13767100 42.271 TRUE 0.67 1.04 1.04 0.67 TRUE 1.74 15572524 113768022 127535122 88.4063495423093 "Autosome"
"629" 11787 "vcar" "LR999931.1" 13791600 42.271 TRUE 0.67 1.04 1.04 0.67 TRUE 1.88 15572524 113768022 127559622 88.5636779240154 "Autosome"
"630" 11821 "vcar" "LR999931.1" 13937200 43.382 TRUE 0.94 6.91 6.91 0.94 TRUE 1.48 15572524 113768022 127705222 89.4986580210119 "Autosome"
"631" 11887 "vcar" "LR999931.1" 15037600 43.382 TRUE 1.85 1.85 1.85 1.85 TRUE 1.3 15572524 113768022 128805622 96.5649499079276 "Autosome"
"632" 11915 "vcar" "LR999931.1" 15121200 44.494 TRUE 1.85 1.85 1.85 1.85 TRUE 1.47 15572524 113768022 128889222 97.1017928757085 "Autosome"
"633" 11935 "vcar" "LR999931.1" 15319200 44.494 TRUE 1.85 1.85 1.85 1.85 TRUE 1.63 15572524 113768022 129087222 98.3732630625581 "Autosome"
"634" 11936 "vcar" "LR999931.1" 15330200 44.494 TRUE 1.85 1.85 1.85 1.85 TRUE 1.64 15572524 113768022 129098222 98.4439002951609 "Autosome"
"635" 11970 "vcar" "LR999931.1" 15455300 44.494 TRUE 1.85 1.85 1.85 1.85 TRUE 1.76 15572524 113768022 129223322 99.2472382768522 "Autosome"
"636" 11979 "vcar" "LR999931.1" 15456300 44.494 TRUE 1.85 1.85 1.85 1.85 TRUE NA 15572524 113768022 129224322 99.2536598434525 "Autosome"
"637" 11993 "vcar" "LR999932.1" 777387 0 TRUE 13.27 17.77 17.77 13.27 TRUE NA 15426761 129340546 130117933 5.03921075849947 "Autosome"
"638" 12003 "vcar" "LR999932.1" 777764 0 TRUE 13.27 17.77 17.77 13.27 TRUE 18.7 15426761 129340546 130118310 5.04165456378043 "Autosome"
"639" 12007 "vcar" "LR999932.1" 819666 6.689 TRUE 13.27 13.29 13.29 13.27 TRUE 17.97 15426761 129340546 130160212 5.31327347328451 "Autosome"
"640" 12028 "vcar" "LR999932.1" 1140950 7.801 TRUE 10.76 13.27 13.27 10.76 TRUE 12.51 15426761 129340546 130481496 7.39591415203749 "Autosome"
"641" 12065 "vcar" "LR999932.1" 1288710 7.801 TRUE 10.76 6.04 6.04 10.76 TRUE 10.07 15426761 129340546 130629256 8.35373024836516 "Autosome"
"642" 12083 "vcar" "LR999932.1" 1465500 11.139 TRUE 10.76 7.25 7.25 10.76 TRUE 7.4 15426761 129340546 130806046 9.49972583356934 "Autosome"
"643" 12156 "vcar" "LR999932.1" 1820180 12.25 TRUE 9.89 3.13 3.13 9.89 TRUE 9 15426761 129340546 131160726 11.7988474703147 "Autosome"
"644" 12225 "vcar" "LR999932.1" 2619930 21.235 TRUE 5.65 4.73 4.73 5.65 TRUE 6.78 15426761 129340546 131960476 16.9830206094461 "Autosome"
"645" 12233 "vcar" "LR999932.1" 2638040 22.346 TRUE 5.65 4.73 4.73 5.65 TRUE 6.59 15426761 129340546 131978586 17.1004140143223 "Autosome"
"646" 12235 "vcar" "LR999932.1" 2638310 22.346 TRUE 5.65 4.73 4.73 5.65 TRUE 6.59 15426761 129340546 131978856 17.1021642196959 "Autosome"
"647" 12274 "vcar" "LR999932.1" 2955900 23.457 TRUE 1.63 2.01 2.01 1.63 TRUE 3.19 15426761 129340546 132296446 19.1608594960407 "Autosome"
"648" 12340 "vcar" "LR999932.1" 3447360 23.457 TRUE 4.41 0 0 4.41 TRUE 4.13 15426761 129340546 132787906 22.3466222105859 "Autosome"
"649" 12367 "vcar" "LR999932.1" 3599590 23.457 TRUE 4.41 0 0 4.41 TRUE 5.11 15426761 129340546 132940136 23.3334139292104 "Autosome"
"650" 12477 "vcar" "LR999932.1" 4429320 31.258 TRUE 6.17 6.22 6.22 6.17 TRUE 5.04 15426761 129340546 133769866 28.7119246872367 "Autosome"
"651" 12505 "vcar" "LR999932.1" 4608020 32.37 TRUE 1.15 6.22 6.22 1.15 TRUE 3.81 15426761 129340546 133948566 29.8703013548988 "Autosome"
"652" 12528 "vcar" "LR999932.1" 5165770 32.37 TRUE 0.63 NA NA 0.63 TRUE 0.45 15426761 129340546 134506316 33.4857718998823 "Autosome"
"653" 12574 "vcar" "LR999932.1" 5668260 32.37 TRUE 1.1 1.52 1.52 1.1 TRUE 0.78 15426761 129340546 135008806 36.7430337450616 "Autosome"
"654" 12613 "vcar" "LR999932.1" 6007130 32.37 TRUE 1.1 2.09 2.09 1.1 TRUE 2.12 15426761 129340546 135347676 38.9396711338174 "Autosome"
"655" 12637 "vcar" "LR999932.1" 6007670 32.37 TRUE 1.1 2.09 2.09 1.1 TRUE 2.13 15426761 129340546 135348216 38.9431715445647 "Autosome"
"656" 12648 "vcar" "LR999932.1" 6082960 33.481 TRUE 1.1 2.09 2.09 1.1 TRUE 2.42 15426761 129340546 135423506 39.4312195541242 "Autosome"
"657" 12653 "vcar" "LR999932.1" 6181400 33.481 TRUE 2.09 3.2 3.2 2.09 TRUE 2.81 15426761 129340546 135521946 40.0693314688676 "Autosome"
"658" 12687 "vcar" "LR999932.1" 6255140 33.481 TRUE 2.09 3.2 3.2 2.09 TRUE 3.03 15426761 129340546 135595686 40.547332003134 "Autosome"
"659" 12717 "vcar" "LR999932.1" 6349730 33.481 TRUE 2.09 3.2 3.2 2.09 TRUE 1.48 15426761 129340546 135690276 41.1604872856979 "Autosome"
"660" 12781 "vcar" "LR999932.1" 7366110 33.481 TRUE 1.41 0 0 1.41 TRUE 0.64 15426761 129340546 136706656 47.7489085362767 "Autosome"
"661" 12796 "vcar" "LR999932.1" 7591890 33.481 TRUE 1.2 0 0 1.2 TRUE 0.87 15426761 129340546 136932436 49.2124691631639 "Autosome"
"662" 12854 "vcar" "LR999932.1" 8215610 34.592 TRUE 0.7 0 0 0.7 TRUE 0.81 15426761 129340546 137556156 53.2555732211058 "Autosome"
"663" 12860 "vcar" "LR999932.1" 8464610 34.592 TRUE 0.48 0 0 0.48 TRUE 0.44 15426761 129340546 137805156 54.8696515101258 "Autosome"
"664" 12908 "vcar" "LR999932.1" 9072330 34.592 TRUE 0.62 2.2 2.2 0.62 TRUE 1.26 15426761 129340546 138412876 58.8090396940745 "Autosome"
"665" 12911 "vcar" "LR999932.1" 9072590 34.592 TRUE 0.62 2.2 2.2 0.62 TRUE 1.26 15426761 129340546 138413136 58.8107250770269 "Autosome"
"666" 12922 "vcar" "LR999932.1" 9303940 34.592 TRUE 0.91 2.2 2.2 0.91 TRUE 2.33 15426761 129340546 138644486 60.310391792548 "Autosome"
"667" 12945 "vcar" "LR999932.1" 9373520 34.592 TRUE 0.91 2.2 2.2 0.91 TRUE 2.78 15426761 129340546 138714066 60.7614261995762 "Autosome"
"668" 12956 "vcar" "LR999932.1" 9547970 35.704 TRUE 2.2 2.2 2.2 2.2 TRUE 1.66 15426761 129340546 138888516 61.8922533382088 "Autosome"
"669" 12967 "vcar" "LR999932.1" 9554700 35.704 TRUE 2.2 2.2 2.2 2.2 TRUE 1.67 15426761 129340546 138895246 61.9358788277073 "Autosome"
"670" 13070 "vcar" "LR999932.1" 10563000 36.815 TRUE 0 0 0 0 TRUE 0.48 15426761 129340546 139903546 68.4719235619194 "Autosome"
"671" 13115 "vcar" "LR999932.1" 10875200 36.815 TRUE 0 0 0 0 TRUE 0.2 15426761 129340546 140215746 70.4956795532128 "Autosome"
"672" 13181 "vcar" "LR999932.1" 11116500 36.815 TRUE 0 0 0 0 TRUE 0.08 15426761 129340546 140457046 72.0598445778735 "Autosome"
"673" 13185 "vcar" "LR999932.1" 11390600 36.815 TRUE 0 0 0 0 TRUE 0 15426761 129340546 140731146 73.8366271442204 "Autosome"
"674" 13204 "vcar" "LR999932.1" 11432600 36.815 TRUE 0 0 0 0 TRUE 0 15426761 129340546 140773146 74.1088813134526 "Autosome"
"675" 13311 "vcar" "LR999932.1" 11952000 36.815 TRUE 0 NA NA 0 TRUE 0.05 15426761 129340546 141292546 77.4757578729586 "Autosome"
"676" 13398 "vcar" "LR999932.1" 13146100 36.815 TRUE 12.71 NA NA 12.71 TRUE 12.04 15426761 129340546 142486646 85.2162031939174 "Autosome"
"677" 13453 "vcar" "LR999932.1" 13778000 45.744 TRUE 10.04 7.65 7.65 10.04 TRUE 9.95 15426761 129340546 143118546 89.3123319924383 "Autosome"
"678" 13462 "vcar" "LR999932.1" 13891300 45.744 TRUE 10.04 7.65 7.65 10.04 TRUE 8.69 15426761 129340546 143231846 90.0467700251531 "Autosome"
"679" 13472 "vcar" "LR999932.1" 14197100 47.968 TRUE 6.63 6.63 6.63 6.63 TRUE 5.22 15426761 129340546 143537646 92.0290396668491 "Autosome"
"680" 13484 "vcar" "LR999932.1" 14207900 49.079 TRUE 6.63 6.63 6.63 6.63 TRUE 5.07 15426761 129340546 143548446 92.0990478817945 "Autosome"
"681" 13489 "vcar" "LR999932.1" 14248800 49.079 TRUE 6.63 6.63 6.63 6.63 TRUE 4.45 15426761 129340546 143589346 92.3641715846897 "Autosome"
"682" 13493 "vcar" "LR999932.1" 14249000 49.079 TRUE 6.63 6.63 6.63 6.63 TRUE 4.44 15426761 129340546 143589546 92.3654680331147 "Autosome"
"683" 13521 "vcar" "LR999932.1" 14412000 49.079 TRUE 1.99 2.44 2.44 1.99 TRUE 3.71 15426761 129340546 143752546 93.4220734994209 "Autosome"
"684" 13584 "vcar" "LR999932.1" 15354500 49.079 TRUE 0 NA NA 0 TRUE NA 15426761 129340546 144695046 99.5315867018358 "Autosome"
"685" 13630 "vcar" "LR999933.1" 780538 0 TRUE 1.82 0 0 1.82 TRUE NA 15296561 144767307 145547845 5.10270249633234 "Autosome"
"686" 13631 "vcar" "LR999933.1" 780786 0 TRUE 1.82 0 0 1.82 TRUE 3.93 15296561 144767307 145548093 5.10432377578202 "Autosome"
"687" 13651 "vcar" "LR999933.1" 1162800 0 TRUE 3.95 1.82 1.82 3.95 TRUE 4.75 15296561 144767307 145930107 7.60170864549228 "Autosome"
"688" 13673 "vcar" "LR999933.1" 1297170 0 TRUE 3.95 5.28 5.28 3.95 TRUE 5.08 15296561 144767307 146064477 8.48014138602788 "Autosome"
"689" 13702 "vcar" "LR999933.1" 1352930 0 TRUE 3.95 5.28 5.28 3.95 TRUE 5.11 15296561 144767307 146120237 8.84466776551932 "Autosome"
"690" 13723 "vcar" "LR999933.1" 1619150 2.224 TRUE 4.87 6.4 6.4 4.87 TRUE 5.91 15296561 144767307 146386457 10.5850589554083 "Autosome"
"691" 13774 "vcar" "LR999933.1" 2107510 5.562 TRUE 7.35 6.97 6.97 7.35 TRUE 6.26 15296561 144767307 146874817 13.7776719878409 "Autosome"
"692" 13789 "vcar" "LR999933.1" 2414970 7.785 TRUE 8.43 7.23 7.23 8.43 TRUE 8.35 15296561 144767307 147182277 15.7876662604098 "Autosome"
"693" 13832 "vcar" "LR999933.1" 3022670 13.363 TRUE 7.64 12.49 12.49 7.64 TRUE 6.14 15296561 144767307 147789977 19.7604546538271 "Autosome"
"694" 13852 "vcar" "LR999933.1" 3200780 15.587 TRUE 7.29 4.5 4.5 7.29 TRUE 6.2 15296561 144767307 147968087 20.924834019882 "Autosome"
"695" 13893 "vcar" "LR999933.1" 3680510 16.698 TRUE 3.27 2.32 2.32 3.27 TRUE 4.41 15296561 144767307 148447817 24.0610291424327 "Autosome"
"696" 13951 "vcar" "LR999933.1" 4220220 17.809 TRUE 2.26 NA NA 2.26 TRUE 2.48 15296561 144767307 148987527 27.5893385447879 "Autosome"
"697" 14034 "vcar" "LR999933.1" 5166050 20.033 TRUE 2.13 2.81 2.81 2.13 TRUE 1.97 15296561 144767307 149933357 33.7726237943287 "Autosome"
"698" 14037 "vcar" "LR999933.1" 5267060 20.033 TRUE 2.11 2.81 2.81 2.11 TRUE 2.11 15296561 144767307 150034367 34.4329682992144 "Autosome"
"699" 14066 "vcar" "LR999933.1" 5287860 20.033 TRUE 2.11 2.81 2.81 2.11 TRUE 2.08 15296561 144767307 150055167 34.5689465756388 "Autosome"
"700" 14085 "vcar" "LR999933.1" 5358910 20.033 TRUE 2.11 2.01 2.01 2.11 TRUE 2.11 15296561 144767307 150126217 35.0334300631364 "Autosome"
"701" 14095 "vcar" "LR999933.1" 5591390 21.144 TRUE 2.11 2.11 2.11 2.11 TRUE 1.4 15296561 144767307 150358697 36.553248798864 "Autosome"
"702" 14116 "vcar" "LR999933.1" 5807630 21.144 TRUE 2.11 2.31 2.31 2.11 TRUE 3.4 15296561 144767307 150574937 37.9668998803064 "Autosome"
"703" 14118 "vcar" "LR999933.1" 5807850 21.144 TRUE 2.11 2.31 2.31 2.11 TRUE 3.4 15296561 144767307 150575157 37.9683381120763 "Autosome"
"704" 14137 "vcar" "LR999933.1" 5844600 21.144 TRUE 2.11 2.31 2.31 2.11 TRUE 3.62 15296561 144767307 150611907 38.2085881918165 "Autosome"
"705" 14144 "vcar" "LR999933.1" 5867390 21.144 TRUE 2.11 1.86 1.86 2.11 TRUE 3.75 15296561 144767307 150634697 38.357575928341 "Autosome"
"706" 14145 "vcar" "LR999933.1" 5959900 21.144 TRUE 2.11 1.86 1.86 2.11 TRUE 4.18 15296561 144767307 150727207 38.9623523875726 "Autosome"
"707" 14161 "vcar" "LR999933.1" 6063660 22.256 TRUE 5.02 1.86 1.86 5.02 TRUE 4.92 15296561 144767307 150830967 39.6406747895818 "Autosome"
"708" 14204 "vcar" "LR999933.1" 7013520 30.047 TRUE 4.09 0 0 4.09 TRUE 4.68 15296561 144767307 151780827 45.8503058301797 "Autosome"
"709" 14233 "vcar" "LR999933.1" 7102710 30.047 TRUE 0 0 0 0 TRUE 2.76 15296561 144767307 151870017 46.4333780645205 "Autosome"
"710" 14236 "vcar" "LR999933.1" 7305440 30.047 TRUE 0 0 0 0 TRUE -0.42 15296561 144767307 152072747 47.7587086404585 "Autosome"
"711" 14251 "vcar" "LR999933.1" 7552250 30.047 TRUE 0 0 0 0 TRUE 0.17 15296561 144767307 152319557 49.3722085637419 "Autosome"
"712" 14257 "vcar" "LR999933.1" 7701750 30.047 TRUE 0.34 0 0 0.34 TRUE -0.05 15296561 144767307 152469057 50.3495524255419 "Autosome"
"713" 14294 "vcar" "LR999933.1" 7924460 30.047 TRUE 0.59 0 0 0.59 TRUE 0.49 15296561 144767307 152691767 51.8055005958529 "Autosome"
"714" 14355 "vcar" "LR999933.1" 8340920 30.047 TRUE 0.8 1.57 1.57 0.8 TRUE 1.05 15296561 144767307 153108227 54.5280733362224 "Autosome"
"715" 14359 "vcar" "LR999933.1" 8341180 30.047 TRUE 0.8 1.57 1.57 0.8 TRUE 1.05 15296561 144767307 153108487 54.5297730646777 "Autosome"
"716" 14369 "vcar" "LR999933.1" 8565930 31.158 TRUE 0.83 2.13 2.13 0.83 TRUE 1.86 15296561 144767307 153333237 55.9990575659457 "Autosome"
"717" 14381 "vcar" "LR999933.1" 8764860 31.158 TRUE 0.88 1.32 1.32 0.88 TRUE 1.04 15296561 144767307 153532167 57.2995459567677 "Autosome"
"718" 14390 "vcar" "LR999933.1" 8902120 31.158 TRUE 0.97 0 0 0.97 TRUE 0.13 15296561 144767307 153669427 58.1968718328257 "Autosome"
"719" 14420 "vcar" "LR999933.1" 9081290 31.158 TRUE 0.99 0 0 0.99 TRUE 0.58 15296561 144767307 153848597 59.3681808610445 "Autosome"
"720" 14433 "vcar" "LR999933.1" 9152580 31.158 TRUE 1.03 0 0 1.03 TRUE -0.13 15296561 144767307 153919887 59.8342333286547 "Autosome"
"721" 14447 "vcar" "LR999933.1" 9330240 31.158 TRUE 1.04 0.73 0.73 1.04 TRUE 0.61 15296561 144767307 154097547 60.9956708569985 "Autosome"
"722" 14449 "vcar" "LR999933.1" 9330580 31.158 TRUE 1.04 0.73 0.73 1.04 TRUE 0.61 15296561 144767307 154097887 60.9978935788247 "Autosome"
"723" 14452 "vcar" "LR999933.1" 9405170 31.158 TRUE 1.06 1.23 1.23 1.06 TRUE 0.83 15296561 144767307 154172477 61.485519522983 "Autosome"
"724" 14495 "vcar" "LR999933.1" 9775760 31.158 TRUE 1.34 1.48 1.48 1.34 TRUE 1.67 15296561 144767307 154543067 63.908220939334 "Autosome"
"725" 14503 "vcar" "LR999933.1" 9828700 32.269 TRUE 1.34 1.48 1.48 1.34 TRUE 1.68 15296561 144767307 154596007 64.2543118025025 "Autosome"
"726" 14518 "vcar" "LR999933.1" 9900440 32.269 TRUE 1.34 2.04 2.04 1.34 TRUE 2.03 15296561 144767307 154667747 64.7233061078238 "Autosome"
"727" 14548 "vcar" "LR999933.1" 10092800 32.269 TRUE 2.63 2.41 2.41 2.63 TRUE 2.66 15296561 144767307 154860107 65.9808436680637 "Autosome"
"728" 14557 "vcar" "LR999933.1" 10161800 32.269 TRUE 2.87 2.41 2.41 2.87 TRUE 2.98 15296561 144767307 154929107 66.4319254504329 "Autosome"
"729" 14563 "vcar" "LR999933.1" 10162100 32.269 TRUE 2.87 2.41 2.41 2.87 TRUE 2.98 15296561 144767307 154929407 66.4338866755737 "Autosome"
"730" 14579 "vcar" "LR999933.1" 10363600 33.381 TRUE 3.36 2.29 2.29 3.36 TRUE 3.42 15296561 144767307 155130907 67.7511762284346 "Autosome"
"731" 14680 "vcar" "LR999933.1" 11077500 36.719 TRUE 3.25 0 0 3.25 TRUE 2.94 15296561 144767307 155844807 72.4182383216724 "Autosome"
"732" 14737 "vcar" "LR999933.1" 11433600 36.719 TRUE 1.17 1.59 1.59 1.17 TRUE 1.46 15296561 144767307 156200907 74.7462125637259 "Autosome"
"733" 14800 "vcar" "LR999933.1" 11797900 37.83 TRUE 1.18 1.23 1.23 1.18 TRUE 1.33 15296561 144767307 156565207 77.1277936262929 "Autosome"
"734" 14814 "vcar" "LR999933.1" 11814600 37.83 TRUE 1.25 1.23 1.23 1.25 TRUE 0.93 15296561 144767307 156581907 77.2369684924605 "Autosome"
"735" 14826 "vcar" "LR999933.1" 11931900 37.83 TRUE 1.26 1.23 1.23 1.26 TRUE 1.28 15296561 144767307 156699207 78.0038075224882 "Autosome"
"736" 14871 "vcar" "LR999933.1" 12203700 37.83 TRUE 1.31 0.86 0.86 1.31 TRUE 1.46 15296561 144767307 156971007 79.7806774999949 "Autosome"
"737" 14874 "vcar" "LR999933.1" 12203900 37.83 TRUE 1.31 0.86 0.86 1.31 TRUE 1.46 15296561 144767307 156971207 79.7819849834221 "Autosome"
"738" 14917 "vcar" "LR999933.1" 12468500 37.83 TRUE 1.13 1.86 1.86 1.13 TRUE 0.87 15296561 144767307 157235807 81.5117855575511 "Autosome"
"739" 14947 "vcar" "LR999933.1" 12668800 38.942 TRUE 4.21 1.86 1.86 4.21 TRUE 3.93 15296561 144767307 157436107 82.8212302098491 "Autosome"
"740" 14954 "vcar" "LR999933.1" 12814100 38.942 TRUE 4.77 2.58 2.58 4.77 TRUE 5 15296561 144767307 157581407 83.7711169196789 "Autosome"
"741" 14970 "vcar" "LR999933.1" 12893600 38.942 TRUE 5.17 2.58 2.58 5.17 TRUE 6.4 15296561 144767307 157660907 84.2908415819739 "Autosome"
"742" 15023 "vcar" "LR999933.1" 13480400 45.632 TRUE 6.67 0 0 6.67 TRUE 6.35 15296561 144767307 158247707 88.1269979572533 "Autosome"
"743" 15036 "vcar" "LR999933.1" 13643100 45.632 TRUE 6.17 0 0 6.17 TRUE 6.26 15296561 144767307 158410407 89.1906357252457 "Autosome"
"744" 15043 "vcar" "LR999933.1" 13690100 45.632 TRUE 6.25 4.92 4.92 6.25 TRUE 5.75 15296561 144767307 158457407 89.4978943306276 "Autosome"
"745" 15084 "vcar" "LR999933.1" 13862900 45.632 TRUE 5.29 4.92 4.92 5.29 TRUE 4.4 15296561 144767307 158630207 90.6275600116915 "Autosome"
"746" 15090 "vcar" "LR999933.1" 13924900 45.632 TRUE 3.24 4.92 4.92 3.24 TRUE 4.14 15296561 144767307 158692207 91.0328798741103 "Autosome"
"747" 15091 "vcar" "LR999933.1" 13925100 45.632 TRUE 3.24 4.92 4.92 3.24 TRUE 4.15 15296561 144767307 158692407 91.0341873575374 "Autosome"
"748" 15122 "vcar" "LR999933.1" 14176300 48.967 TRUE 2.98 5.24 5.24 2.98 TRUE 3.45 15296561 144767307 158943607 92.6763865420469 "Autosome"
"749" 15126 "vcar" "LR999933.1" 14176500 48.967 TRUE 2.98 5.24 5.24 2.98 TRUE 3.45 15296561 144767307 158943807 92.6776940254741 "Autosome"
"750" 15173 "vcar" "LR999933.1" 14570400 48.967 TRUE 2.58 0 0 2.58 TRUE 1.68 15296561 144767307 159337707 95.2527826352603 "Autosome"
"751" 15194 "vcar" "LR999933.1" 14690900 48.967 TRUE 2.4 0 0 2.4 TRUE 1.2 15296561 144767307 159458207 96.0405414001225 "Autosome"
"752" 15240 "vcar" "LR999933.1" 14901400 48.967 TRUE 2.08 0 0 2.08 TRUE 0.03 15296561 144767307 159668707 97.4166677072056 "Autosome"
"753" 15258 "vcar" "LR999933.1" 14940000 48.967 TRUE 0 0 0 0 TRUE -0.19 15296561 144767307 159707307 97.6690120086469 "Autosome"
"754" 15295 "vcar" "LR999933.1" 15282700 48.967 TRUE 0 0 0 0 TRUE NA 15296561 144767307 160050007 99.9093848610809 "Autosome"
"755" 15302 "vcar" "LR999934.1" 14622 0 TRUE 0 NA NA 0 TRUE NA 14945938 160063868 160078490 0.0978326017410215 "Autosome"
"756" 15342 "vcar" "LR999934.1" 627058 0 TRUE 0 0 0 0 TRUE 0.91 14945938 160063868 160690926 4.19550783630977 "Autosome"
"757" 15345 "vcar" "LR999934.1" 627332 0 TRUE 0 0 0 0 TRUE 0.91 14945938 160063868 160691200 4.19734111034048 "Autosome"
"758" 15544 "vcar" "LR999934.1" 2831730 7.785 TRUE 0 0 0 0 TRUE 0.84 14945938 160063868 162895598 18.9464856605186 "Autosome"
"759" 15550 "vcar" "LR999934.1" 2908790 7.785 TRUE 0 0 0 0 TRUE 0.04 14945938 160063868 162972658 19.4620772547029 "Autosome"
"760" 15561 "vcar" "LR999934.1" 3004880 7.785 TRUE 0 0 0 0 TRUE 1.65 14945938 160063868 163068748 20.1049944138668 "Autosome"
"761" 15698 "vcar" "LR999934.1" 5797360 8.896 TRUE 12.01 17.58 17.58 12.01 TRUE 21.55 14945938 160063868 165861228 38.7888669148768 "Autosome"
"762" 15742 "vcar" "LR999934.1" 5931120 8.896 TRUE 12.01 16.51 16.51 12.01 TRUE 18.67 14945938 160063868 165994988 39.6838257993577 "Autosome"
"763" 15747 "vcar" "LR999934.1" 6130560 14.463 TRUE 12.01 16.51 16.51 12.01 TRUE 14.19 14945938 160063868 166194428 41.0182351887182 "Autosome"
"764" 15813 "vcar" "LR999934.1" 6325650 16.687 TRUE 6.22 11.94 11.94 6.22 TRUE 9.46 14945938 160063868 166389518 42.3235396801459 "Autosome"
"765" 15852 "vcar" "LR999934.1" 6636280 17.798 TRUE 6.22 3.58 3.58 6.22 TRUE 4.7 14945938 160063868 166700148 44.4018970237934 "Autosome"
"766" 15910 "vcar" "LR999934.1" 7290450 18.91 TRUE 2.23 3.23 3.23 2.23 TRUE 2.22 14945938 160063868 167354318 48.7788053182075 "Autosome"
"767" 15936 "vcar" "LR999934.1" 7324150 18.91 TRUE 2.23 2.52 2.52 2.23 TRUE 2.24 14945938 160063868 167388018 49.0042846424226 "Autosome"
"768" 15960 "vcar" "LR999934.1" 7649240 20.021 TRUE 2.52 2.52 2.52 2.52 TRUE 2.28 14945938 160063868 167713108 51.1793906812674 "Autosome"
"769" 15971 "vcar" "LR999934.1" 7794710 20.021 TRUE 2.52 2.54 2.54 2.52 TRUE 2.21 14945938 160063868 167858578 52.1526986128271 "Autosome"
"770" 16087 "vcar" "LR999934.1" 8818690 22.245 TRUE 4.24 5.58 5.58 4.24 TRUE 4.22 14945938 160063868 168882558 59.0039246783976 "Autosome"
"771" 16107 "vcar" "LR999934.1" 9216610 24.467 TRUE 5.5 4.24 4.24 5.5 TRUE 4.85 14945938 160063868 169280478 61.66632030723 "Autosome"
"772" 16123 "vcar" "LR999934.1" 9382910 25.578 TRUE 4.92 2.29 2.29 4.92 TRUE 4.03 14945938 160063868 169446778 62.7789972098104 "Autosome"
"773" 16150 "vcar" "LR999934.1" 9654510 25.578 TRUE 4.63 5.59 5.59 4.63 TRUE 5.68 14945938 160063868 169718378 64.5962133657988 "Autosome"
"774" 16174 "vcar" "LR999934.1" 9890660 28.913 TRUE 4.39 4.64 4.64 4.39 TRUE 6.89 14945938 160063868 169954528 66.1762413305876 "Autosome"
"775" 16196 "vcar" "LR999934.1" 10047600 28.913 TRUE 4.39 3.75 3.75 4.39 TRUE 0.06 14945938 160063868 170111468 67.2262925217541 "Autosome"
"776" 16198 "vcar" "LR999934.1" 10047800 28.913 TRUE 4.39 3.75 3.75 4.39 TRUE 0.06 14945938 160063868 170111668 67.2276306779809 "Autosome"
"777" 16247 "vcar" "LR999934.1" 10329300 28.913 TRUE 5.21 2.47 2.47 5.21 TRUE 5.28 14945938 160063868 170393168 69.1110855671956 "Autosome"
"778" 16266 "vcar" "LR999934.1" 10394800 28.913 TRUE 5.46 3.2 3.2 5.46 TRUE 7.88 14945938 160063868 170458668 69.5493317314711 "Autosome"
"779" 16271 "vcar" "LR999934.1" 10455300 30.025 TRUE 5.46 3.2 3.2 5.46 TRUE 10.3 14945938 160063868 170519168 69.9541239900768 "Autosome"
"780" 16290 "vcar" "LR999934.1" 10567300 31.136 TRUE 5.3 10.14 10.14 5.3 TRUE 14.8 14945938 160063868 170631168 70.7034914770823 "Autosome"
"781" 16355 "vcar" "LR999934.1" 11208000 35.586 TRUE 4.2 0 0 4.2 TRUE 2.43 14945938 160063868 171271868 74.9902749496218 "Autosome"
"782" 16377 "vcar" "LR999934.1" 11394700 35.586 TRUE 3.7 0 0 3.7 TRUE 0 14945938 160063868 171458568 76.2394437873354 "Autosome"
"783" 16389 "vcar" "LR999934.1" 11491700 35.586 TRUE 2.51 0 0 2.51 TRUE 0 14945938 160063868 171555568 76.8884495573312 "Autosome"
"784" 16403 "vcar" "LR999934.1" 11875700 35.586 TRUE 0.68 0.9 0.9 0.68 TRUE 1.09 14945938 160063868 171939568 79.4577095127786 "Autosome"
"785" 16413 "vcar" "LR999934.1" 11923900 35.586 TRUE 0.68 1.22 1.22 0.68 TRUE 1.44 14945938 160063868 171987768 79.7802051634364 "Autosome"
"786" 16433 "vcar" "LR999934.1" 12026200 35.586 TRUE 0.68 2.65 2.65 0.68 TRUE 2.15 14945938 160063868 172090068 80.4646720734423 "Autosome"
"787" 16473 "vcar" "LR999934.1" 12319400 36.697 TRUE 0.7 2.65 2.65 0.7 TRUE 4.5 14945938 160063868 172383268 82.4264091019245 "Autosome"
"788" 16521 "vcar" "LR999934.1" 13294500 36.697 TRUE 1.36 6.2 6.2 1.36 TRUE 7.77 14945938 160063868 173358368 88.9505897856662 "Autosome"
"789" 16527 "vcar" "LR999934.1" 13340600 36.697 TRUE 3.08 6.2 6.2 3.08 TRUE 7.24 14945938 160063868 173404468 89.2590347959426 "Autosome"
"790" 16553 "vcar" "LR999934.1" 13553400 37.808 TRUE 3.08 3.08 3.08 3.08 TRUE 4.64 14945938 160063868 173617268 90.682833021253 "Autosome"
"791" 16558 "vcar" "LR999934.1" 13553700 37.808 TRUE 3.08 3.08 3.08 3.08 TRUE 4.64 14945938 160063868 173617568 90.6848402555932 "Autosome"
