"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow-3" "slidingwindow" "slidingwindow-2" "slidingwindow-4" "vld" "loess"
"27608" "vcar" "chrLR999942.1" 12082100 45.588 TRUE 5.65 5.96 5.96 5.65 TRUE 5.55
"27618" "vcar" "chrLR999942.1" 12127800 48.927 TRUE 3.39 8.69 8.69 3.39 TRUE 4.32
"27654" "vcar" "chrLR999942.1" 12295300 48.927 TRUE 3.39 8.69 8.69 3.39 TRUE 3.36
"27656" "vcar" "chrLR999942.1" 12295500 48.927 TRUE 3.39 8.69 8.69 3.39 TRUE 3.36
"27696" "vcar" "chrLR999942.1" 12427100 48.927 TRUE 3.07 8.69 8.69 3.07 TRUE 2.65
"27721" "vcar" "chrLR999942.1" 13082600 48.927 TRUE 0 0 0 0 TRUE -1.44
"27732" "vcar" "chrLR999942.1" 13083000 48.927 TRUE 0 0 0 0 TRUE NA
"27774" "vcar" "chrLR999943.1" 412145 2.223 TRUE 0 0 0 0 TRUE NA
"27817" "vcar" "chrLR999943.1" 474956 2.223 TRUE 1.82 0 0 1.82 TRUE -1.27
"27836" "vcar" "chrLR999943.1" 644294 2.223 TRUE 3.06 0 0 3.06 TRUE -0.5
"27880" "vcar" "chrLR999943.1" 941745 2.223 TRUE 3.06 2.22 2.22 3.06 TRUE 1.32
"27893" "vcar" "chrLR999943.1" 1021190 2.223 TRUE 3.06 3.21 3.21 3.06 TRUE 2.1
"27899" "vcar" "chrLR999943.1" 1029260 2.223 TRUE 3.06 3.21 3.21 3.06 TRUE 2.29
"27920" "vcar" "chrLR999943.1" 1299680 2.223 TRUE 3.02 6.94 6.94 3.02 TRUE 8.26
"27933" "vcar" "chrLR999943.1" 1426190 5.561 TRUE 3.33 6.94 6.94 3.33 TRUE 5.75
"27961" "vcar" "chrLR999943.1" 1587900 6.672 TRUE 3.82 15.05 15.05 3.82 TRUE 4.35
"28033" "vcar" "chrLR999943.1" 2185310 6.672 TRUE 2.93 2.58 2.58 2.93 TRUE 1.96
"28079" "vcar" "chrLR999943.1" 2615340 7.783 TRUE 3.09 2.58 2.58 3.09 TRUE 2.34
"28272" "vcar" "chrLR999943.1" 3272670 10.007 TRUE 3.14 NA NA 3.14 TRUE 2.9
"28290" "vcar" "chrLR999943.1" 3798800 10.007 TRUE 3.3 10.07 10.07 3.3 TRUE 3.24
"28331" "vcar" "chrLR999943.1" 4129820 13.342 TRUE 3.12 4.92 4.92 3.12 TRUE 3.45
"28376" "vcar" "chrLR999943.1" 4362730 13.342 TRUE 3.53 1.78 1.78 3.53 TRUE 3.46
"28399" "vcar" "chrLR999943.1" 4363220 13.342 TRUE 3.53 1.78 1.78 3.53 TRUE 3.45
"28415" "vcar" "chrLR999943.1" 4470680 13.342 TRUE 2.4 1.8 1.8 2.4 TRUE 2.89
"28434" "vcar" "chrLR999943.1" 4787220 14.453 TRUE 2.11 2.33 2.33 2.11 TRUE 1.41
"28444" "vcar" "chrLR999943.1" 4908150 14.453 TRUE 1.46 1.06 1.06 1.46 TRUE 1.07
"28474" "vcar" "chrLR999943.1" 5394850 14.453 TRUE 1.49 1.44 1.44 1.49 TRUE 1.54
"28490" "vcar" "chrLR999943.1" 5708550 15.565 TRUE 2.89 3.54 3.54 2.89 TRUE 2.83
"28496" "vcar" "chrLR999943.1" 5708910 15.565 TRUE 2.89 3.54 3.54 2.89 TRUE 2.83
"28547" "vcar" "chrLR999943.1" 6683420 20.021 TRUE 4.56 0 0 4.56 TRUE -2.46
"28553" "vcar" "chrLR999943.1" 6760210 20.021 TRUE 5.54 0 0 5.54 TRUE -1.61
"28563" "vcar" "chrLR999943.1" 6822620 20.021 TRUE 6.42 3.82 3.82 6.42 TRUE -0.35
"28569" "vcar" "chrLR999943.1" 6968690 20.021 TRUE 6.42 3.94 3.94 6.42 TRUE 2.67
"28588" "vcar" "chrLR999943.1" 7273670 22.245 TRUE 5.57 7.02 7.02 5.57 TRUE 9.88
"28599" "vcar" "chrLR999943.1" 7342540 22.245 TRUE 5.15 8.48 8.48 5.15 TRUE 9.07
"28606" "vcar" "chrLR999943.1" 7342790 22.245 TRUE 5.15 8.48 8.48 5.15 TRUE 9.07
"28625" "vcar" "chrLR999943.1" 7541790 25.578 TRUE 4.85 9.15 9.15 4.85 TRUE 8.94
"28665" "vcar" "chrLR999943.1" 7797730 26.69 TRUE 4.96 4.48 4.48 4.96 TRUE 3.63
"28686" "vcar" "chrLR999943.1" 7813500 26.69 TRUE 4.96 4.48 4.48 4.96 TRUE 3.17
"28741" "vcar" "chrLR999943.1" 8229860 26.69 TRUE 3.56 0 0 3.56 TRUE 0.45
"28742" "vcar" "chrLR999943.1" 8279290 26.69 TRUE 3.38 0 0 3.38 TRUE 0.97
"28760" "vcar" "chrLR999943.1" 8343660 26.69 TRUE 2.46 0 0 2.46 TRUE 1.47
"28821" "vcar" "chrLR999943.1" 9012230 28.913 TRUE 4.25 9.21 9.21 4.25 TRUE 7.18
"28857" "vcar" "chrLR999943.1" 9061100 28.913 TRUE 4.25 9.21 9.21 4.25 TRUE 7.68
"28863" "vcar" "chrLR999943.1" 9087070 30.025 TRUE 4.25 9.21 9.21 4.25 TRUE 7.83
"28864" "vcar" "chrLR999943.1" 9219250 30.025 TRUE 4.25 9.21 9.21 4.25 TRUE 8.4
"28868" "vcar" "chrLR999943.1" 9350720 32.248 TRUE 4.84 9.21 9.21 4.84 TRUE 6.65
"28943" "vcar" "chrLR999943.1" 9866090 33.36 TRUE 3.94 0 0 3.94 TRUE 2.52
"28956" "vcar" "chrLR999943.1" 9893890 33.36 TRUE 3.94 0 0 3.94 TRUE 2.47
"28964" "vcar" "chrLR999943.1" 9894150 33.36 TRUE 3.94 0 0 3.94 TRUE 2.47
"28979" "vcar" "chrLR999943.1" 10497800 34.471 TRUE 1.49 NA NA 1.49 TRUE 1.63
"29041" "vcar" "chrLR999943.1" 11397600 35.582 TRUE 2 5.63 5.63 2 TRUE 2.47
"29098" "vcar" "chrLR999943.1" 11792600 37.805 TRUE 2.21 5.63 5.63 2.21 TRUE 5.02
"29116" "vcar" "chrLR999943.1" 12339900 37.805 TRUE 8.35 NA NA 8.35 TRUE 9.05
"29193" "vcar" "chrLR999943.1" 12936500 47.85 TRUE 15.52 10.43 10.43 15.52 TRUE 13.92
"29223" "vcar" "chrLR999943.1" 13149500 50.072 TRUE 15.52 10.43 10.43 15.52 TRUE NA
"29252" "vcar" "chrLR999944.1" 280790 0 TRUE 0 0 0 0 TRUE NA
"29257" "vcar" "chrLR999944.1" 281045 0 TRUE 0 0 0 0 TRUE -1.62
"29267" "vcar" "chrLR999944.1" 362004 0 TRUE 0 0 0 0 TRUE -1.31
"29298" "vcar" "chrLR999944.1" 1181230 0 TRUE 0 NA NA 0 TRUE 1.75
"29351" "vcar" "chrLR999944.1" 2760070 7.842 TRUE 3.98 4.75 4.75 3.98 TRUE 5.03
"29393" "vcar" "chrLR999944.1" 3227950 10.066 TRUE 5.23 3.98 3.98 5.23 TRUE 5.15
"29450" "vcar" "chrLR999944.1" 3477890 11.177 TRUE 5.23 6.1 6.1 5.23 TRUE 4.89
"29459" "vcar" "chrLR999944.1" 3649600 11.177 TRUE 5.23 6.1 6.1 5.23 TRUE 4.63
"29484" "vcar" "chrLR999944.1" 3919190 14.512 TRUE 6.1 7.99 7.99 6.1 TRUE 4.23
"29576" "vcar" "chrLR999944.1" 5522480 16.736 TRUE 5.63 5.63 5.63 5.63 TRUE 2.88
"29592" "vcar" "chrLR999944.1" 5666200 17.847 TRUE 5.63 5.63 5.63 5.63 TRUE 5.86
"29593" "vcar" "chrLR999944.1" 5804300 17.847 TRUE 5.63 5.63 5.63 5.63 TRUE 4.99
"29604" "vcar" "chrLR999944.1" 5867010 18.958 TRUE 5.63 5.63 5.63 5.63 TRUE 4.59
"29620" "vcar" "chrLR999944.1" 5894520 18.958 TRUE 2.07 5.63 5.63 2.07 TRUE 4.42
"29673" "vcar" "chrLR999944.1" 6892700 20.069 TRUE 2.18 5.17 5.17 2.18 TRUE 8.05
"29738" "vcar" "chrLR999944.1" 7322600 22.293 TRUE 1.71 2.96 2.96 1.71 TRUE 2.13
"29746" "vcar" "chrLR999944.1" 7322870 22.293 TRUE 1.71 2.96 2.96 1.71 TRUE 2.13
"29756" "vcar" "chrLR999944.1" 7395430 22.293 TRUE 2.04 0 0 2.04 TRUE 0.31
"29777" "vcar" "chrLR999944.1" 7537990 22.293 TRUE 3.67 0 0 3.67 TRUE 0
"29807" "vcar" "chrLR999944.1" 7667490 22.293 TRUE 3.67 0.9 0.9 3.67 TRUE 0
"29851" "vcar" "chrLR999944.1" 7894150 22.293 TRUE 3.83 2.09 2.09 3.83 TRUE 2.38
"29853" "vcar" "chrLR999944.1" 7921160 22.293 TRUE 3.83 6.62 6.62 3.83 TRUE 3.05
"29855" "vcar" "chrLR999944.1" 7921450 22.293 TRUE 3.83 6.62 6.62 3.83 TRUE 3.06
"29861" "vcar" "chrLR999944.1" 7943950 22.293 TRUE 3.83 6.62 6.62 3.83 TRUE 3.61
"29875" "vcar" "chrLR999944.1" 8120160 23.404 TRUE 5.6 8.64 8.64 5.6 TRUE 5.48
"29893" "vcar" "chrLR999944.1" 8122330 23.404 TRUE 5.6 8.64 8.64 5.6 TRUE 5.48
"29916" "vcar" "chrLR999944.1" 8335570 24.516 TRUE 7 11.37 11.37 7 TRUE 38.39
"29947" "vcar" "chrLR999944.1" 8407540 30.094 TRUE 7.74 11.93 11.93 7.74 TRUE 61.32
"29998" "vcar" "chrLR999944.1" 8983510 32.318 TRUE 7.87 0 0 7.87 TRUE 4.66
"30037" "vcar" "chrLR999944.1" 9144090 32.318 TRUE 7.08 0 0 7.08 TRUE 3.67
"30137" "vcar" "chrLR999944.1" 9783260 37.885 TRUE 6.76 3.69 3.69 6.76 TRUE 5.1
"30170" "vcar" "chrLR999944.1" 9788660 37.885 TRUE 6.76 3.69 3.69 6.76 TRUE 5.05
"30177" "vcar" "chrLR999944.1" 9872990 37.885 TRUE 6.76 3.69 3.69 6.76 TRUE 4.35
"30178" "vcar" "chrLR999944.1" 9873310 37.885 TRUE 6.76 3.69 3.69 6.76 TRUE 4.35
"30185" "vcar" "chrLR999944.1" 9935430 37.885 TRUE 6.76 3.69 3.69 6.76 TRUE 3.84
"30216" "vcar" "chrLR999944.1" 10054800 38.997 TRUE 5.13 3.69 3.69 5.13 TRUE 9.79
"30306" "vcar" "chrLR999944.1" 10985700 42.335 TRUE 4.09 5.34 5.34 4.09 TRUE 4.3
"30349" "vcar" "chrLR999944.1" 11401900 44.559 TRUE 5.07 4.61 4.61 5.07 TRUE 4.7
"30366" "vcar" "chrLR999944.1" 11502600 44.559 TRUE 4.88 4.31 4.31 4.88 TRUE 4.81
"30404" "vcar" "chrLR999944.1" 11952500 46.782 TRUE 4.47 5.25 5.25 4.47 TRUE 4.27
"30425" "vcar" "chrLR999944.1" 12263000 49.005 TRUE 4.33 3.48 3.48 4.33 TRUE 3.65
"30434" "vcar" "chrLR999944.1" 12408300 49.005 TRUE 4.42 3.48 3.48 4.42 TRUE 3.33
"30451" "vcar" "chrLR999944.1" 12605000 49.005 TRUE 3.48 0 0 3.48 TRUE NA
"30504" "vcar" "chrLR999945.1" 400544 0 TRUE 6.19 12.47 12.47 6.19 TRUE NA
"30520" "vcar" "chrLR999945.1" 402976 0 TRUE 6.19 12.47 12.47 6.19 TRUE 8.78
"30533" "vcar" "chrLR999945.1" 490835 1.111 TRUE 5.46 12.47 12.47 5.46 TRUE 8.14
"30588" "vcar" "chrLR999945.1" 1279690 5.567 TRUE 4.38 0 0 4.38 TRUE 2.58
"30640" "vcar" "chrLR999945.1" 1468090 5.567 TRUE 3.77 0 0 3.77 TRUE 2.98
"30654" "vcar" "chrLR999945.1" 1593520 5.567 TRUE 3.19 3.75 3.75 3.19 TRUE 2.81
"30667" "vcar" "chrLR999945.1" 1613250 5.567 TRUE 3.19 3.75 3.75 3.19 TRUE 3.13
"30702" "vcar" "chrLR999945.1" 1971440 7.791 TRUE 7.72 3.73 3.73 7.72 TRUE 3.22
"30706" "vcar" "chrLR999945.1" 1971830 7.791 TRUE 7.72 3.73 3.73 7.72 TRUE 3.19
"30733" "vcar" "chrLR999945.1" 2170300 7.791 TRUE 7.72 1.6 1.6 7.72 TRUE 2.7
"30738" "vcar" "chrLR999945.1" 2173180 7.791 TRUE 7.72 1.6 1.6 7.72 TRUE 0.41
"30741" "vcar" "chrLR999945.1" 2173470 7.791 TRUE 7.72 1.6 1.6 7.72 TRUE 2.9
"30743" "vcar" "chrLR999945.1" 2307910 7.791 TRUE 8.64 12.26 12.26 8.64 TRUE 8.73
"30768" "vcar" "chrLR999945.1" 2339360 8.902 TRUE 8.2 11.84 11.84 8.2 TRUE 10.47
"30777" "vcar" "chrLR999945.1" 2676880 15.575 TRUE 8.45 16.81 16.81 8.45 TRUE 11.67
"30791" "vcar" "chrLR999945.1" 2706680 15.575 TRUE 8.45 16.81 16.81 8.45 TRUE 11.04
"30797" "vcar" "chrLR999945.1" 2709610 15.575 TRUE 8.45 16.81 16.81 8.45 TRUE 10.66
"30806" "vcar" "chrLR999945.1" 2709870 15.575 TRUE 8.45 16.81 16.81 8.45 TRUE 10.67
"30826" "vcar" "chrLR999945.1" 2836340 15.575 TRUE 8.45 7.88 7.88 8.45 TRUE 8.07
"30883" "vcar" "chrLR999945.1" 3321970 17.799 TRUE 6.02 3.49 3.49 6.02 TRUE 0.83
"30897" "vcar" "chrLR999945.1" 3521650 17.799 TRUE 6.32 0 0 6.32 TRUE 5.5
"30970" "vcar" "chrLR999945.1" 4050370 22.255 TRUE 9.18 14.36 14.36 9.18 TRUE 9.49
"30982" "vcar" "chrLR999945.1" 4083860 22.255 TRUE 9.18 14.36 14.36 9.18 TRUE 9.71
"31013" "vcar" "chrLR999945.1" 4318580 24.478 TRUE 9.18 11.56 11.56 9.18 TRUE 11.26
"31017" "vcar" "chrLR999945.1" 4318840 24.478 TRUE 9.18 11.56 11.56 9.18 TRUE 11.26
"31030" "vcar" "chrLR999945.1" 4425660 27.816 TRUE 7.28 11.56 11.56 7.28 TRUE 14.11
"31047" "vcar" "chrLR999945.1" 4519670 28.927 TRUE 5.86 11.56 11.56 5.86 TRUE 9.38
"31076" "vcar" "chrLR999945.1" 4631380 28.927 TRUE 4.82 11.31 11.31 4.82 TRUE 8.36
"31082" "vcar" "chrLR999945.1" 4694030 28.927 TRUE 4.82 11.31 11.31 4.82 TRUE 5.91
"31085" "vcar" "chrLR999945.1" 4694370 28.927 TRUE 4.82 11.31 11.31 4.82 TRUE 5.91
"31137" "vcar" "chrLR999945.1" 5343180 28.927 TRUE 1.83 4.66 4.66 1.83 TRUE 1.19
"31142" "vcar" "chrLR999945.1" 5430820 28.927 TRUE 2.5 4.66 4.66 2.5 TRUE 3.44
"31160" "vcar" "chrLR999945.1" 5454240 31.151 TRUE 2.5 4.66 4.66 2.5 TRUE 3.6
"31173" "vcar" "chrLR999945.1" 5727970 31.151 TRUE 4.75 4.66 4.66 4.75 TRUE 3.92
"31178" "vcar" "chrLR999945.1" 5736100 31.151 TRUE 4.75 4.66 4.66 4.75 TRUE 2.42
"31203" "vcar" "chrLR999945.1" 5755540 31.151 TRUE 4.75 4.66 4.66 4.75 TRUE 3.94
"31211" "vcar" "chrLR999945.1" 5780220 31.151 TRUE 4.75 2.29 2.29 4.75 TRUE 3.67
"31268" "vcar" "chrLR999945.1" 6255650 31.151 TRUE 4.75 5.94 5.94 4.75 TRUE 6.86
"31289" "vcar" "chrLR999945.1" 6402240 35.601 TRUE 4.35 12.93 12.93 4.35 TRUE 6.58
"31299" "vcar" "chrLR999945.1" 6585660 35.601 TRUE 4.44 12.93 12.93 4.44 TRUE 4.52
"31361" "vcar" "chrLR999945.1" 7304580 37.823 TRUE 2.18 0 0 2.18 TRUE 2.58
"31370" "vcar" "chrLR999945.1" 7304930 37.823 TRUE 2.18 0 0 2.18 TRUE 2.57
"31392" "vcar" "chrLR999945.1" 8019960 38.934 TRUE 3 0 0 3 TRUE 3.03
"31396" "vcar" "chrLR999945.1" 8020220 38.934 TRUE 3 0 0 3 TRUE 3.04
"31430" "vcar" "chrLR999945.1" 8311810 38.934 TRUE 5.09 0 0 5.09 TRUE 2.59
"31472" "vcar" "chrLR999945.1" 8896070 43.391 TRUE 5.09 NA NA 5.09 TRUE 1.51
"31539" "vcar" "chrLR999945.1" 9978730 43.391 TRUE 4.79 0 0 4.79 TRUE 2.05
"31572" "vcar" "chrLR999945.1" 10434400 43.391 TRUE 5.18 4.79 4.79 5.18 TRUE 5.09
"31631" "vcar" "chrLR999945.1" 10828200 46.726 TRUE 5.18 6.3 6.3 5.18 TRUE 5.13
"31640" "vcar" "chrLR999945.1" 10914700 47.837 TRUE 5.18 6.6 6.6 5.18 TRUE 5.63
"31649" "vcar" "chrLR999945.1" 11013100 47.837 TRUE 6.6 5.57 5.57 6.6 TRUE 5.23
"31657" "vcar" "chrLR999945.1" 11072000 47.837 TRUE 4.67 5.57 5.57 4.67 TRUE 5.86
"31665" "vcar" "chrLR999945.1" 11084800 47.837 TRUE 4.67 5.57 5.57 4.67 TRUE 5.27
"31675" "vcar" "chrLR999945.1" 11311600 48.948 TRUE 4.67 5.57 5.57 4.67 TRUE 4.76
"31676" "vcar" "chrLR999945.1" 11347100 48.948 TRUE 4.67 5.48 5.48 4.67 TRUE 4.34
"31688" "vcar" "chrLR999945.1" 11364900 51.172 TRUE 4.67 5.48 5.48 4.67 TRUE 4.21
"31764" "vcar" "chrLR999945.1" 12071600 51.172 TRUE 2.53 3.02 3.02 2.53 TRUE 1.94
"31821" "vcar" "chrLR999945.1" 12439300 52.283 TRUE 1.67 1.67 1.67 1.67 TRUE 1.11
"31830" "vcar" "chrLR999945.1" 12611800 52.283 TRUE 1.67 0 0 1.67 TRUE 0.91
"31867" "vcar" "chrLR999945.1" 12762400 52.283 TRUE 1.67 0 0 1.67 TRUE NA
"31895" "vcar" "chrLR999946.1" 345848 0 TRUE 5.03 0 0 5.03 TRUE NA
"31918" "vcar" "chrLR999946.1" 481123 0 TRUE 4.44 0 0 4.44 TRUE 2.83
"31966" "vcar" "chrLR999946.1" 1281550 4.45 TRUE 4.61 0 0 4.61 TRUE 5.93
"31967" "vcar" "chrLR999946.1" 1415930 4.45 TRUE 4.73 7.48 7.48 4.73 TRUE 6.4
"31973" "vcar" "chrLR999946.1" 1441500 4.45 TRUE 4.73 7.48 7.48 4.73 TRUE 7.31
"31980" "vcar" "chrLR999946.1" 1441750 4.45 TRUE 4.73 7.48 7.48 4.73 TRUE 7.21
"31987" "vcar" "chrLR999946.1" 1489120 4.45 TRUE 4.47 7.48 7.48 4.47 TRUE 7.41
"32004" "vcar" "chrLR999946.1" 1817520 7.788 TRUE 5.04 4.64 4.64 5.04 TRUE 4.29
"32007" "vcar" "chrLR999946.1" 1817750 7.788 TRUE 5.04 4.64 4.64 5.04 TRUE 4.28
"32056" "vcar" "chrLR999946.1" 2220600 7.788 TRUE 5.04 4.08 4.08 5.04 TRUE 4.05
"32062" "vcar" "chrLR999946.1" 2224790 7.788 TRUE 5.04 4.08 4.08 5.04 TRUE 4.12
"32103" "vcar" "chrLR999946.1" 2640560 11.126 TRUE 4.08 7.99 7.99 4.08 TRUE 11.69
"32104" "vcar" "chrLR999946.1" 2640810 11.126 TRUE 4.08 7.99 7.99 4.08 TRUE 11.7
"32207" "vcar" "chrLR999946.1" 4030350 22.374 TRUE 7.79 7.79 7.79 7.79 TRUE 8.08
"32234" "vcar" "chrLR999946.1" 4089450 22.374 TRUE 5.95 7.79 7.79 5.95 TRUE 8.46
"32240" "vcar" "chrLR999946.1" 4089750 22.374 TRUE 5.95 7.79 7.79 5.95 TRUE 8.45
"32245" "vcar" "chrLR999946.1" 4490900 25.713 TRUE 5.49 7.79 7.79 5.49 TRUE 6.35
"32288" "vcar" "chrLR999946.1" 5030970 27.936 TRUE 5.4 3.71 3.71 5.4 TRUE 4.09
"32306" "vcar" "chrLR999946.1" 5185830 29.048 TRUE 4.19 3.71 3.71 4.19 TRUE 3.89
"32309" "vcar" "chrLR999946.1" 5186040 29.048 TRUE 4.19 3.71 3.71 4.19 TRUE 3.89
"32334" "vcar" "chrLR999946.1" 5397950 29.048 TRUE 4.48 3.71 3.71 4.48 TRUE 3.67
"32343" "vcar" "chrLR999946.1" 5503040 30.159 TRUE 4.56 3.71 3.71 4.56 TRUE 4.11
"32388" "vcar" "chrLR999946.1" 6224210 33.494 TRUE 4.93 4.51 4.51 4.93 TRUE 4.56
"32403" "vcar" "chrLR999946.1" 6224770 33.494 TRUE 4.93 4.51 4.51 4.93 TRUE 4.56
"32414" "vcar" "chrLR999946.1" 6466560 34.605 TRUE 1.89 4.51 4.51 1.89 TRUE 3.17
"32417" "vcar" "chrLR999946.1" 6466770 34.605 TRUE 1.89 4.51 4.51 1.89 TRUE 3.17
"32427" "vcar" "chrLR999946.1" 6474240 34.605 TRUE 1.89 4.51 4.51 1.89 TRUE 3.12
"32445" "vcar" "chrLR999946.1" 6474450 34.605 TRUE 1.89 4.51 4.51 1.89 TRUE 3.11
"32525" "vcar" "chrLR999946.1" 7384990 34.605 TRUE 0 0 0 0 TRUE 0
"32540" "vcar" "chrLR999946.1" 7385220 34.605 TRUE 0 0 0 0 TRUE 0
"32576" "vcar" "chrLR999946.1" 7915180 34.605 TRUE 1.09 2.56 2.56 1.09 TRUE 0.62
"32605" "vcar" "chrLR999946.1" 8106090 34.605 TRUE 2.13 2.4 2.4 2.13 TRUE 1.98
"32637" "vcar" "chrLR999946.1" 8402430 35.716 TRUE 3.03 2.4 2.4 3.03 TRUE 3.03
"32639" "vcar" "chrLR999946.1" 8402660 35.716 TRUE 3.03 2.4 2.4 3.03 TRUE 3.04
"32641" "vcar" "chrLR999946.1" 8411990 35.716 TRUE 3.03 2.4 2.4 3.03 TRUE 3.06
"32664" "vcar" "chrLR999946.1" 8498120 35.716 TRUE 3.03 3.19 3.19 3.03 TRUE 3.37
"32709" "vcar" "chrLR999946.1" 9017300 37.939 TRUE 3.04 2.37 2.37 3.04 TRUE 0.01
"32716" "vcar" "chrLR999946.1" 9017570 37.939 TRUE 3.04 2.37 2.37 3.04 TRUE 0
"32721" "vcar" "chrLR999946.1" 9047390 37.939 TRUE 3.04 2.37 2.37 3.04 TRUE 0
"32731" "vcar" "chrLR999946.1" 9132050 37.939 TRUE 2.97 2.37 2.37 2.97 TRUE 0
"32734" "vcar" "chrLR999946.1" 9175330 37.939 TRUE 2.97 2.14 2.14 2.97 TRUE 0
"32741" "vcar" "chrLR999946.1" 9175570 37.939 TRUE 2.97 2.14 2.14 2.97 TRUE 0
"32753" "vcar" "chrLR999946.1" 9176920 37.939 TRUE 2.97 2.14 2.14 2.97 TRUE 0
"32773" "vcar" "chrLR999946.1" 9292840 37.939 TRUE 2.97 2.14 2.14 2.97 TRUE 9.24
"32779" "vcar" "chrLR999946.1" 9293070 37.939 TRUE 2.97 2.14 2.14 2.97 TRUE 9.3
"32783" "vcar" "chrLR999946.1" 9359400 39.05 TRUE 2.97 2.14 2.14 2.97 TRUE 11.65
"32793" "vcar" "chrLR999946.1" 9359750 39.05 TRUE 2.97 2.14 2.14 2.97 TRUE 11.6
"32829" "vcar" "chrLR999946.1" 9652680 39.05 TRUE 2.14 2.76 2.76 2.14 TRUE -1.8
"33009" "vcar" "chrLR999946.1" 11747000 50.227 TRUE 0 0 0 0 TRUE 1.32
"33029" "vcar" "chrLR999946.1" 11790100 50.227 TRUE 0 0 0 0 TRUE 1.17
"33124" "vcar" "chrLR999946.1" 12451400 50.227 TRUE 0 0 0 0 TRUE -1.21
"33125" "vcar" "chrLR999946.1" 12451700 50.227 TRUE 0 0 0 0 TRUE NA
"33244" "vcar" "chrLR999947.1" 929138 0 TRUE 3.32 3.32 3.32 3.32 TRUE NA
"33271" "vcar" "chrLR999947.1" 1053160 0 TRUE 3.32 3.32 3.32 3.32 TRUE 2.49
"33283" "vcar" "chrLR999947.1" 1282480 1.111 TRUE 3.32 3.32 3.32 3.32 TRUE 3.59
"33301" "vcar" "chrLR999947.1" 1315650 1.111 TRUE 5.12 3.32 3.32 5.12 TRUE 3.75
"33389" "vcar" "chrLR999947.1" 2304890 6.69 TRUE 7.75 18.84 18.84 7.75 TRUE 19.57
"33396" "vcar" "chrLR999947.1" 2541090 11.139 TRUE 7.47 9.11 9.11 7.47 TRUE 11.68
"33416" "vcar" "chrLR999947.1" 2853850 13.362 TRUE 6.6 5 5 6.6 TRUE 6.4
"33436" "vcar" "chrLR999947.1" 2871290 13.362 TRUE 5.7 5 5 5.7 TRUE 6.12
"33454" "vcar" "chrLR999947.1" 2994940 13.362 TRUE 5.14 4.86 4.86 5.14 TRUE 4.56
"33455" "vcar" "chrLR999947.1" 2995230 13.362 TRUE 5.14 4.86 4.86 5.14 TRUE 4.56
"33477" "vcar" "chrLR999947.1" 3409260 15.586 TRUE 4.25 4.24 4.24 4.25 TRUE 4.48
"33485" "vcar" "chrLR999947.1" 3644860 16.697 TRUE 3.75 2.76 2.76 3.75 TRUE 2.68
"33505" "vcar" "chrLR999947.1" 3862470 16.697 TRUE 3.79 4.06 4.06 3.79 TRUE 4.27
"33508" "vcar" "chrLR999947.1" 3946410 16.697 TRUE 3.83 4.59 4.59 3.83 TRUE 5.04
"33519" "vcar" "chrLR999947.1" 3979810 17.808 TRUE 3.83 4.59 4.59 3.83 TRUE 5.48
"33534" "vcar" "chrLR999947.1" 4196340 18.92 TRUE 3.16 3.2 3.2 3.16 TRUE 3.2
"33544" "vcar" "chrLR999947.1" 4196560 18.92 TRUE 3.16 3.2 3.2 3.16 TRUE 3.2
"33596" "vcar" "chrLR999947.1" 4612310 18.92 TRUE 2.26 0 0 2.26 TRUE 1.61
"33643" "vcar" "chrLR999947.1" 5232810 20.031 TRUE 3.88 NA NA 3.88 TRUE 2.8
"33675" "vcar" "chrLR999947.1" 5829070 21.142 TRUE 8.03 10.47 10.47 8.03 TRUE 6.96
"33681" "vcar" "chrLR999947.1" 5884230 23.366 TRUE 8.03 10.47 10.47 8.03 TRUE 7.4
"33687" "vcar" "chrLR999947.1" 6080970 25.59 TRUE 8.03 10.47 10.47 8.03 TRUE 9.45
"33704" "vcar" "chrLR999947.1" 6314040 26.701 TRUE 9 10.26 10.26 9 TRUE 9.87
"33724" "vcar" "chrLR999947.1" 6585020 30.039 TRUE 7.13 11.18 11.18 7.13 TRUE 8.55
"33750" "vcar" "chrLR999947.1" 6718910 31.15 TRUE 6.19 8.11 8.11 6.19 TRUE 7.62
"33798" "vcar" "chrLR999947.1" 7090720 33.374 TRUE 3.29 2.45 2.45 3.29 TRUE 2.81
"33801" "vcar" "chrLR999947.1" 7091020 33.374 TRUE 3.29 2.45 2.45 3.29 TRUE 2.81
"33839" "vcar" "chrLR999947.1" 7378240 33.374 TRUE 2.23 0 0 2.23 TRUE 0
"33862" "vcar" "chrLR999947.1" 7554270 33.374 TRUE 2.23 0.9 0.9 2.23 TRUE 0
"33878" "vcar" "chrLR999947.1" 7646420 33.374 TRUE 1.64 1.75 1.75 1.64 TRUE 0
"33881" "vcar" "chrLR999947.1" 7656060 33.374 TRUE 1.64 1.75 1.75 1.64 TRUE 0
"33887" "vcar" "chrLR999947.1" 7795320 33.374 TRUE 0.9 1.75 1.75 0.9 TRUE 1.81
"33896" "vcar" "chrLR999947.1" 7835550 33.374 TRUE 0.9 1.75 1.75 0.9 TRUE 2.61
"33943" "vcar" "chrLR999947.1" 8050710 34.485 TRUE 1.8 2.42 2.42 1.8 TRUE 7.06
"33949" "vcar" "chrLR999947.1" 8050960 34.485 TRUE 1.8 2.42 2.42 1.8 TRUE 7.07
